datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,357.27,357.27,337.54427,337.54424,329.51216,359.49996
2022-07-02T01:00:00.000000000,355.35,355.35,331.02993,331.02991,322.99784,352.98564
2022-07-02T02:00:00.000000000,368.71,368.71,323.69926,323.69926,315.66718,345.65498
2022-07-02T03:00:00.000000000,372.0,372.0,313.93205,313.93205,305.89997,335.88777
2022-07-02T04:00:00.000000000,364.53,364.53,304.91246,304.91246,296.88039,326.86819
2022-07-02T05:00:00.000000000,353.43,353.43,298.16088,298.16086,290.12878,320.11658
2022-07-02T06:00:00.000000000,343.32,343.32,294.87816,294.87816,286.84608,316.83388
2022-07-02T07:00:00.000000000,337.95,337.95,293.85352,293.85351,285.82143,315.80923
2022-07-02T08:00:00.000000000,325.27,325.27,294.37189,294.37188,286.33981,316.32761
2022-07-02T09:00:00.000000000,325.29,325.29,298.56499,298.56497,290.5329,320.5207
2022-07-02T10:00:00.000000000,321.27,321.27,305.57402,305.57402,297.54194,327.52974
2022-07-02T11:00:00.000000000,318.95,318.95,310.86411,310.86411,302.83204,332.81984
2022-07-02T12:00:00.000000000,333.73,333.73,315.79577,315.79577,307.76369,337.75149
2022-07-02T13:00:00.000000000,340.81,340.81,320.8667,320.86669,312.83461,342.82241
2022-07-02T14:00:00.000000000,343.93,343.93,322.59531,322.59529,314.56322,344.55102
2022-07-02T15:00:00.000000000,345.79,345.79,324.85625,324.85623,316.82416,346.81196
2022-07-02T16:00:00.000000000,344.03,344.03,325.78039,325.78039,317.74831,347.73611
2022-07-02T17:00:00.000000000,349.06,349.06,326.95702,326.957,318.92492,348.91273
2022-07-02T18:00:00.000000000,348.55,348.55,328.83502,328.83502,320.80294,350.79075
2022-07-02T19:00:00.000000000,350.49,350.49,331.5629,331.5629,323.53082,353.51863
2022-07-02T20:00:00.000000000,354.1,354.1,332.98273,332.98273,324.95065,354.93845
2022-07-02T21:00:00.000000000,349.85,349.85,335.38006,335.38006,327.34799,357.33579
2022-07-02T22:00:00.000000000,345.86,345.86,336.67573,336.6757,328.64362,358.63143
2022-07-02T23:00:00.000000000,352.74,352.74,338.91711,338.91711,330.88503,360.87283
2022-07-03T00:00:00.000000000,359.95,359.95,331.08645,331.08645,322.80161,352.42919
2022-07-03T01:00:00.000000000,363.04,363.04,326.8154,326.8154,318.53056,348.15814
2022-07-03T02:00:00.000000000,357.39,357.39,324.34539,324.34539,316.06055,345.68813
2022-07-03T03:00:00.000000000,347.09,347.09,320.32722,320.32722,312.04238,341.66996
2022-07-03T04:00:00.000000000,338.81,338.81,316.6915,316.6915,308.40666,338.03424
2022-07-03T05:00:00.000000000,327.98,327.98,314.15783,314.15783,305.87299,335.50057
2022-07-03T06:00:00.000000000,318.7,318.7,313.37095,313.37094,305.0861,334.71368
2022-07-03T07:00:00.000000000,313.83,313.83,312.59224,312.59224,304.3074,333.93498
2022-07-03T08:00:00.000000000,315.88,315.88,311.15116,311.15116,302.86632,332.4939
2022-07-03T09:00:00.000000000,319.1,319.1,312.31006,312.31004,304.0252,333.65278
2022-07-03T10:00:00.000000000,314.25,314.25,316.5369,316.53691,308.25208,337.87965
2022-07-03T11:00:00.000000000,313.77,313.77,319.83837,319.83837,311.55353,341.18111
2022-07-03T12:00:00.000000000,319.66,319.66,323.14056,323.14058,314.85574,344.48332
2022-07-03T13:00:00.000000000,323.73,323.73,327.27491,327.27491,318.99007,348.61765
2022-07-03T14:00:00.000000000,328.86,328.86,328.02786,328.02786,319.74302,349.3706
2022-07-03T15:00:00.000000000,319.2,319.2,330.13637,330.13639,321.85155,351.47913
2022-07-03T16:00:00.000000000,318.59,318.59,331.82097,331.82097,323.53613,353.16371
2022-07-03T17:00:00.000000000,321.73,321.73,333.35456,333.35456,325.06972,354.6973
2022-07-03T18:00:00.000000000,323.9,323.9,335.18428,335.18428,326.89944,356.52702
2022-07-03T19:00:00.000000000,326.57,326.57,337.71816,337.71817,329.43333,359.06091
