datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,267.97,267.97,260.66673,260.66673,248.30637,275.98204
2022-07-02T01:00:00.000000000,266.6,266.6,256.41462,256.41462,244.05426,271.72993
2022-07-02T02:00:00.000000000,277.27,277.27,250.39186,250.39186,238.0315,265.70716
2022-07-02T03:00:00.000000000,280.01,280.01,242.10377,242.10377,229.74341,257.41908
2022-07-02T04:00:00.000000000,274.49,274.49,235.5597,235.5597,223.19934,250.87501
2022-07-02T05:00:00.000000000,266.1,266.1,232.36703,232.36703,220.00667,247.68234
2022-07-02T06:00:00.000000000,258.39,258.39,230.93441,230.93441,218.57405,246.24972
2022-07-02T07:00:00.000000000,254.36,254.36,231.72184,231.72184,219.36148,247.03715
2022-07-02T08:00:00.000000000,244.63,244.63,233.98675,233.98675,221.6264,249.30206
2022-07-02T09:00:00.000000000,244.63,244.63,237.5296,237.52959,225.16923,252.8449
2022-07-02T10:00:00.000000000,241.47,241.47,242.25813,242.25814,229.89778,257.57345
2022-07-02T11:00:00.000000000,239.56,239.56,247.42272,247.42272,235.06236,262.73803
2022-07-02T12:00:00.000000000,250.81,250.81,250.36487,250.36487,238.00451,265.68018
2022-07-02T13:00:00.000000000,256.11,256.11,252.81058,252.81058,240.45022,268.12589
2022-07-02T14:00:00.000000000,258.3,258.3,254.05353,254.05353,241.69317,269.36884
2022-07-02T15:00:00.000000000,259.54,259.54,254.30295,254.30295,241.94259,269.61826
2022-07-02T16:00:00.000000000,257.92,257.92,253.48278,253.48278,241.12242,268.79808
2022-07-02T17:00:00.000000000,261.74,261.74,253.41016,253.41016,241.0498,268.72547
2022-07-02T18:00:00.000000000,261.29,261.29,253.46671,253.46671,241.10635,268.78202
2022-07-02T19:00:00.000000000,262.79,262.79,254.33047,254.33047,241.97011,269.64577
2022-07-02T20:00:00.000000000,265.62,265.62,254.76594,254.76594,242.40558,270.08125
2022-07-02T21:00:00.000000000,262.07,262.07,254.60439,254.60439,242.24403,269.9197
2022-07-02T22:00:00.000000000,258.75,258.75,254.77541,254.7754,242.41504,270.09071
2022-07-02T23:00:00.000000000,263.34,263.34,254.37705,254.37705,242.01669,269.69236
2022-07-03T00:00:00.000000000,270.18,270.18,253.53564,253.53564,240.9782,267.93334
2022-07-03T01:00:00.000000000,272.92,272.92,252.09984,252.09984,239.54241,266.49755
2022-07-03T02:00:00.000000000,268.64,268.64,250.23002,250.23002,237.67258,264.62772
2022-07-03T03:00:00.000000000,260.79,260.79,246.48536,246.48536,233.92792,260.88306
2022-07-03T04:00:00.000000000,254.79,254.79,244.19689,244.19689,231.63945,258.59459
2022-07-03T05:00:00.000000000,246.67,246.67,244.68222,244.68222,232.12479,259.07992
2022-07-03T06:00:00.000000000,239.62,239.62,245.68999,245.68999,233.13256,260.0877
2022-07-03T07:00:00.000000000,235.91,235.91,247.41634,247.41634,234.8589,261.81404
2022-07-03T08:00:00.000000000,237.51,237.51,249.47518,249.47518,236.91774,263.87288
2022-07-03T09:00:00.000000000,239.96,239.96,251.71124,251.71124,239.15381,266.10895
2022-07-03T10:00:00.000000000,236.28,236.28,253.88078,253.88077,241.32333,268.27847
2022-07-03T11:00:00.000000000,235.81,235.81,256.07098,256.07098,243.51354,270.46868
2022-07-03T12:00:00.000000000,240.16,240.16,256.60253,256.60253,244.0451,271.00023
2022-07-03T13:00:00.000000000,243.01,243.01,257.2526,257.2526,244.69517,271.65031
2022-07-03T14:00:00.000000000,246.77,246.77,257.03472,257.03472,244.47729,271.43243
2022-07-03T15:00:00.000000000,239.07,239.07,256.09585,256.09584,243.53841,270.49355
2022-07-03T16:00:00.000000000,238.38,238.38,254.50385,254.50386,241.94643,268.90156
2022-07-03T17:00:00.000000000,240.68,240.68,253.4357,253.4357,240.87826,267.8334
2022-07-03T18:00:00.000000000,242.35,242.35,252.64181,252.64181,240.08438,267.03952
2022-07-03T19:00:00.000000000,244.4,244.4,253.11276,253.11276,240.55533,267.51046
2022-07-03T20:00:00.000000000,249.89,249.89,253.17313,253.17313,240.6157,267.57084
2022-07-03T21:00:00.000000000,252.64,252.64,252.41817,252.41817,239.86074,266.81588
2022-07-03T22:00:00.000000000,249.29,249.29,251.55862,251.55862,239.00119,265.95633
2022-07-03T23:00:00.000000000,251.85,251.85,251.39454,251.39454,238.8371,265.79224
2022-07-04T00:00:00.000000000,259.68,259.68,248.09442,248.09442,235.51609,262.61261
2022-07-04T01:00:00.000000000,266.08,266.08,245.21701,245.21703,232.63869,259.73521
2022-07-04T02:00:00.000000000,259.19,259.19,241.12697,241.12697,228.54864,255.64516
2022-07-04T03:00:00.000000000,252.32,252.32,235.33504,235.33504,222.7567,249.85322
2022-07-04T04:00:00.000000000,246.82,246.82,230.76693,230.76693,218.1886,245.28512
2022-07-04T05:00:00.000000000,239.14,239.14,229.18419,229.18418,216.60585,243.70237
2022-07-04T06:00:00.000000000,227.05,227.05,228.86348,228.86348,216.28515,243.38167
2022-07-04T07:00:00.000000000,223.39,223.39,229.90137,229.90137,217.32303,244.41956
2022-07-04T08:00:00.000000000,218.17,218.17,231.76852,231.76851,219.19018,246.2867
