datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-04T13:00:00.000000000,297.19,297.19,311.13898,311.13898,293.35398,334.88814
2022-07-04T14:00:00.000000000,291.58,291.58,312.75746,312.75746,294.97246,336.50662
2022-07-04T15:00:00.000000000,288.99,288.99,315.33923,315.33923,297.55423,339.08839
2022-07-04T16:00:00.000000000,297.38,297.38,317.4568,317.4568,299.6718,341.20596
2022-07-04T17:00:00.000000000,310.46,310.46,319.60921,319.60921,301.82421,343.35837
2022-07-04T18:00:00.000000000,316.68,316.68,321.88998,321.89,304.105,345.63916
2022-07-04T19:00:00.000000000,321.53,321.53,324.98752,324.98752,307.20252,348.73668
2022-07-04T20:00:00.000000000,324.05,324.05,326.3622,326.3622,308.57721,350.11137
2022-07-04T21:00:00.000000000,327.24,327.24,328.55265,328.55265,310.76766,352.30182
2022-07-04T22:00:00.000000000,325.11,325.11,329.57637,329.57637,311.79137,353.32553
2022-07-04T23:00:00.000000000,332.95,332.95,331.31504,331.31504,313.53004,355.0642
2022-07-05T00:00:00.000000000,343.81,343.81,334.30717,334.30717,322.84817,358.53537
2022-07-05T01:00:00.000000000,356.29,356.29,328.84691,328.84691,317.38791,353.0751
2022-07-05T02:00:00.000000000,356.68,356.68,322.96808,322.96808,311.50908,347.19627
2022-07-05T03:00:00.000000000,346.21,346.21,314.95554,314.95554,303.49654,339.18374
2022-07-05T04:00:00.000000000,336.05,336.05,307.32491,307.32494,295.86594,331.55314
2022-07-05T05:00:00.000000000,322.31,322.31,301.63517,301.63517,290.17617,325.86337
2022-07-05T06:00:00.000000000,317.17,317.17,299.02619,299.02619,287.56719,323.25438
2022-07-05T07:00:00.000000000,312.62,312.62,297.96849,297.96849,286.50948,322.19668
2022-07-05T08:00:00.000000000,309.29,309.29,297.73424,297.73424,286.27524,321.96243
2022-07-05T09:00:00.000000000,309.24,309.24,300.69901,300.69901,289.24001,324.9272
2022-07-05T10:00:00.000000000,318.77,318.77,306.52698,306.52696,295.06796,330.75515
2022-07-05T11:00:00.000000000,328.57,328.57,311.02812,311.02812,299.56911,335.25631
2022-07-05T12:00:00.000000000,343.58,343.58,315.45847,315.45847,303.99947,339.68666
2022-07-05T13:00:00.000000000,354.88,354.88,320.35825,320.35825,308.89925,344.58644
2022-07-05T14:00:00.000000000,360.41,360.41,321.91511,321.91511,310.45611,346.14331
2022-07-05T15:00:00.000000000,362.48,362.48,324.15857,324.15857,312.69957,348.38676
2022-07-05T16:00:00.000000000,368.38,368.38,325.13942,325.13942,313.68041,349.36761
2022-07-05T17:00:00.000000000,370.41,370.41,326.12341,326.12341,314.6644,350.3516
2022-07-05T18:00:00.000000000,369.42,369.42,327.5625,327.5625,316.1035,351.79069
2022-07-05T19:00:00.000000000,358.52,358.52,329.83049,329.83049,318.37149,354.05869
2022-07-05T20:00:00.000000000,348.75,348.75,330.62938,330.6294,319.17039,354.85759
2022-07-05T21:00:00.000000000,340.97,340.97,332.49096,332.49096,321.03196,356.71916
2022-07-05T22:00:00.000000000,341.01,341.01,333.56958,333.56959,322.11059,357.79779
2022-07-05T23:00:00.000000000,346.15,346.15,335.95846,335.95846,324.49945,360.18665
2022-07-06T00:00:00.000000000,367.43,367.43,333.51717,333.51717,322.84034,357.95749
2022-07-06T01:00:00.000000000,374.27,374.27,327.36482,327.36482,316.68799,351.80515
2022-07-06T02:00:00.000000000,368.81,368.81,319.87932,319.87932,309.20249,344.31964
2022-07-06T03:00:00.000000000,357.32,357.32,309.69203,309.69203,299.01521,334.13236
2022-07-06T04:00:00.000000000,346.77,346.77,299.74192,299.74192,289.06509,324.18224
2022-07-06T05:00:00.000000000,336.98,336.98,292.05203,292.05203,281.3752,316.49235
2022-07-06T06:00:00.000000000,330.29,330.29,288.08982,288.08981,277.41298,312.53013
2022-07-06T07:00:00.000000000,323.92,323.92,286.77661,286.77661,276.09979,311.21694
2022-07-06T08:00:00.000000000,320.07,320.07,287.31503,287.31503,276.6382,311.75536
2022-07-06T09:00:00.000000000,323.78,323.78,291.45573,291.45573,280.7789,315.89605
2022-07-06T10:00:00.000000000,326.87,326.87,298.22725,298.22725,287.55043,322.66758
2022-07-06T11:00:00.000000000,332.58,332.58,303.19057,303.19058,292.51375,327.63091
2022-07-06T12:00:00.000000000,343.11,343.11,307.75352,307.75353,297.0767,332.19386
2022-07-06T13:00:00.000000000,347.81,347.81,312.41502,312.41503,301.73821,336.85536
2022-07-06T14:00:00.000000000,348.39,348.39,313.77636,313.77636,303.09953,338.21669
2022-07-06T15:00:00.000000000,343.97,343.97,315.67737,315.67737,305.00054,340.1177
2022-07-06T16:00:00.000000000,343.39,343.39,316.21346,316.21346,305.53663,340.65378
2022-07-06T17:00:00.000000000,339.95,339.95,317.27044,317.27044,306.59361,341.71077
2022-07-06T18:00:00.000000000,344.03,344.03,319.34248,319.34248,308.66565,343.7828
2022-07-06T19:00:00.000000000,348.64,348.64,322.41926,322.41926,311.74243,346.85959
2022-07-06T20:00:00.000000000,342.86,342.86,324.19866,324.19866,313.52183,348.63898
2022-07-06T21:00:00.000000000,340.27,340.27,326.93235,326.93235,316.25552,351.37268
2022-07-06T22:00:00.000000000,337.89,337.89,328.78952,328.78952,318.1127,353.22985
2022-07-06T23:00:00.000000000,346.27,346.27,331.70007,331.70005,321.02322,356.14038
2022-07-07T00:00:00.000000000,355.31,355.31,332.35849,332.35849,321.25683,356.40749
2022-07-07T01:00:00.000000000,362.19,362.19,327.77311,327.77308,316.67142,351.82208
2022-07-07T02:00:00.000000000,367.34,367.34,324.07566,324.07566,312.974,348.12466
2022-07-07T03:00:00.000000000,359.97,359.97,318.69669,318.69669,307.59503,342.74569
2022-07-07T04:00:00.000000000,351.21,351.21,313.87192,313.87191,302.77025,337.92091
2022-07-07T05:00:00.000000000,338.63,338.63,310.66215,310.66214,299.56048,334.71113
2022-07-07T06:00:00.000000000,336.83,336.83,309.82294,309.82294,298.72128,333.87194
2022-07-07T07:00:00.000000000,329.27,329.27,309.46081,309.46081,298.35915,333.50981
2022-07-07T08:00:00.000000000,327.6,327.6,308.69706,308.69705,297.59539,332.74604
2022-07-07T09:00:00.000000000,329.01,329.01,310.5733,310.57328,299.47162,334.62228
2022-07-07T10:00:00.000000000,337.88,337.88,315.3768,315.3768,304.27514,339.4258
2022-07-07T11:00:00.000000000,347.54,347.54,319.15971,319.15969,308.05803,343.20869
2022-07-07T12:00:00.000000000,350.92,350.92,323.16504,323.16504,312.06338,347.21404
2022-07-07T13:00:00.000000000,349.87,349.87,327.96514,327.96514,316.86348,352.01414
2022-07-07T14:00:00.000000000,351.48,351.48,329.45076,329.45078,318.34912,353.49978
2022-07-07T15:00:00.000000000,350.22,350.22,331.90413,331.90411,320.80245,355.95311
2022-07-07T16:00:00.000000000,353.88,353.88,333.14291,333.1429,322.04124,357.19189
2022-07-07T17:00:00.000000000,360.18,360.18,333.89598,333.89596,322.7943,357.94496
2022-07-07T18:00:00.000000000,366.06,366.06,334.5749,334.5749,323.47324,358.6239
2022-07-07T19:00:00.000000000,366.12,366.12,335.67175,335.67174,324.57008,359.72074
2022-07-07T20:00:00.000000000,361.07,361.07,334.97895,334.97894,323.87728,359.02794
