datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,267.97,267.97,260.66673,260.66673,245.09576,281.30458
2022-07-02T01:00:00.000000000,266.6,266.6,256.41462,256.41462,240.84364,277.05247
2022-07-02T02:00:00.000000000,277.27,277.27,250.39186,250.39186,234.82088,271.02971
2022-07-02T03:00:00.000000000,280.01,280.01,242.10377,242.10377,226.5328,262.74162
2022-07-02T04:00:00.000000000,274.49,274.49,235.5597,235.5597,219.98873,256.19756
2022-07-02T05:00:00.000000000,266.1,266.1,232.36703,232.36703,216.79606,253.00488
2022-07-02T06:00:00.000000000,258.39,258.39,230.93441,230.93441,215.36343,251.57226
2022-07-02T07:00:00.000000000,254.36,254.36,231.72184,231.72184,216.15087,252.3597
2022-07-02T08:00:00.000000000,244.63,244.63,233.98675,233.98675,218.41578,254.62461
2022-07-02T09:00:00.000000000,244.63,244.63,237.5296,237.52959,221.95862,258.16744
2022-07-02T10:00:00.000000000,241.47,241.47,242.25813,242.25814,226.68717,262.896
2022-07-02T11:00:00.000000000,239.56,239.56,247.42272,247.42272,231.85175,268.06058
2022-07-02T12:00:00.000000000,250.81,250.81,250.36487,250.36487,234.7939,271.00273
2022-07-02T13:00:00.000000000,256.11,256.11,252.81058,252.81058,237.23961,273.44844
2022-07-02T14:00:00.000000000,258.3,258.3,254.05353,254.05353,238.48256,274.69138
2022-07-02T15:00:00.000000000,259.54,259.54,254.30295,254.30295,238.73198,274.9408
2022-07-02T16:00:00.000000000,257.92,257.92,253.48278,253.48278,237.9118,274.12063
2022-07-02T17:00:00.000000000,261.74,261.74,253.41016,253.41016,237.83918,274.04801
2022-07-02T18:00:00.000000000,261.29,261.29,253.46671,253.46671,237.89574,274.10456
2022-07-02T19:00:00.000000000,262.79,262.79,254.33047,254.33047,238.75949,274.96832
2022-07-02T20:00:00.000000000,265.62,265.62,254.76594,254.76594,239.19497,275.40379
2022-07-02T21:00:00.000000000,262.07,262.07,254.60439,254.60439,239.03342,275.24224
2022-07-02T22:00:00.000000000,258.75,258.75,254.77541,254.7754,239.20443,275.41325
2022-07-02T23:00:00.000000000,263.34,263.34,254.37705,254.37705,238.80607,275.0149
2022-07-03T00:00:00.000000000,270.18,270.18,253.53564,253.53564,238.07777,274.43968
2022-07-03T01:00:00.000000000,272.92,272.92,252.09984,252.09984,236.64198,273.00389
2022-07-03T02:00:00.000000000,268.64,268.64,250.23002,250.23002,234.77215,271.13406
2022-07-03T03:00:00.000000000,260.79,260.79,246.48536,246.48536,231.02749,267.3894
2022-07-03T04:00:00.000000000,254.79,254.79,244.19689,244.19689,228.73902,265.10093
2022-07-03T05:00:00.000000000,246.67,246.67,244.68222,244.68222,229.22436,265.58626
2022-07-03T06:00:00.000000000,239.62,239.62,245.68999,245.68999,230.23213,266.59404
2022-07-03T07:00:00.000000000,235.91,235.91,247.41634,247.41634,231.95847,268.32038
2022-07-03T08:00:00.000000000,237.51,237.51,249.47518,249.47518,234.01731,270.37922
2022-07-03T09:00:00.000000000,239.96,239.96,251.71124,251.71124,236.25338,272.61529
2022-07-03T10:00:00.000000000,236.28,236.28,253.88078,253.88077,238.4229,274.78481
2022-07-03T11:00:00.000000000,235.81,235.81,256.07098,256.07098,240.61311,276.97502
2022-07-03T12:00:00.000000000,240.16,240.16,256.60253,256.60253,241.14466,277.50657
2022-07-03T13:00:00.000000000,243.01,243.01,257.2526,257.2526,241.79474,278.15665
2022-07-03T14:00:00.000000000,246.77,246.77,257.03472,257.03472,241.57686,277.93876
2022-07-03T15:00:00.000000000,239.07,239.07,256.09585,256.09584,240.63798,276.99988
2022-07-03T16:00:00.000000000,238.38,238.38,254.50385,254.50386,239.046,275.4079
2022-07-03T17:00:00.000000000,240.68,240.68,253.4357,253.4357,237.97783,274.33974
2022-07-03T18:00:00.000000000,242.35,242.35,252.64181,252.64181,237.18395,273.54585
2022-07-03T19:00:00.000000000,244.4,244.4,253.11276,253.11276,237.6549,274.0168
2022-07-03T20:00:00.000000000,249.89,249.89,253.17313,253.17313,237.71527,274.07718
2022-07-03T21:00:00.000000000,252.64,252.64,252.41817,252.41817,236.96031,273.32221
2022-07-03T22:00:00.000000000,249.29,249.29,251.55862,251.55862,236.10076,272.46267
2022-07-03T23:00:00.000000000,251.85,251.85,251.39454,251.39454,235.93667,272.29858
2022-07-04T00:00:00.000000000,259.68,259.68,248.09442,248.09442,231.90982,267.79053
2022-07-04T01:00:00.000000000,266.08,266.08,245.21701,245.21703,229.03243,264.91314
2022-07-04T02:00:00.000000000,259.19,259.19,241.12697,241.12697,224.94237,260.82308
2022-07-04T03:00:00.000000000,252.32,252.32,235.33504,235.33504,219.15044,255.03115
2022-07-04T04:00:00.000000000,246.82,246.82,230.76693,230.76693,214.58233,250.46304
