datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,357.27,357.27,337.54427,337.54424,322.09152,368.27416
2022-07-02T01:00:00.000000000,355.35,355.35,331.02993,331.02991,315.57719,361.75983
2022-07-02T02:00:00.000000000,368.71,368.71,323.69926,323.69926,308.24654,354.42918
2022-07-02T03:00:00.000000000,372.0,372.0,313.93205,313.93205,298.47933,344.66196
2022-07-02T04:00:00.000000000,364.53,364.53,304.91246,304.91246,289.45975,335.64238
2022-07-02T05:00:00.000000000,353.43,353.43,298.16088,298.16086,282.70814,328.89078
2022-07-02T06:00:00.000000000,343.32,343.32,294.87816,294.87816,279.42544,325.60808
2022-07-02T07:00:00.000000000,337.95,337.95,293.85352,293.85351,278.40079,324.58343
2022-07-02T08:00:00.000000000,325.27,325.27,294.37189,294.37188,278.91916,325.1018
2022-07-02T09:00:00.000000000,325.29,325.29,298.56499,298.56497,283.11226,329.29489
2022-07-02T10:00:00.000000000,321.27,321.27,305.57402,305.57402,290.1213,336.30393
2022-07-02T11:00:00.000000000,318.95,318.95,310.86411,310.86411,295.4114,341.59403
2022-07-02T12:00:00.000000000,333.73,333.73,315.79577,315.79577,300.34305,346.52569
2022-07-02T13:00:00.000000000,340.81,340.81,320.8667,320.86669,305.41397,351.5966
2022-07-02T14:00:00.000000000,343.93,343.93,322.59531,322.59529,307.14257,353.32521
2022-07-02T15:00:00.000000000,345.79,345.79,324.85625,324.85623,309.40351,355.58615
2022-07-02T16:00:00.000000000,344.03,344.03,325.78039,325.78039,310.32767,356.5103
2022-07-02T17:00:00.000000000,349.06,349.06,326.95702,326.957,311.50428,357.68692
2022-07-02T18:00:00.000000000,348.55,348.55,328.83502,328.83502,313.3823,359.56494
2022-07-02T19:00:00.000000000,350.49,350.49,331.5629,331.5629,316.11018,362.29282
2022-07-02T20:00:00.000000000,354.1,354.1,332.98273,332.98273,317.53001,363.71264
2022-07-02T21:00:00.000000000,349.85,349.85,335.38006,335.38006,319.92734,366.10998
2022-07-02T22:00:00.000000000,345.86,345.86,336.67573,336.6757,321.22298,367.40562
2022-07-02T23:00:00.000000000,352.74,352.74,338.91711,338.91711,323.46439,369.64703
2022-07-03T00:00:00.000000000,359.95,359.95,331.08645,331.08645,314.76263,360.26666
2022-07-03T01:00:00.000000000,363.04,363.04,326.8154,326.8154,310.49158,355.9956
2022-07-03T02:00:00.000000000,357.39,357.39,324.34539,324.34539,308.02157,353.5256
2022-07-03T03:00:00.000000000,347.09,347.09,320.32722,320.32722,304.0034,349.50743
2022-07-03T04:00:00.000000000,338.81,338.81,316.6915,316.6915,300.36768,345.87171
2022-07-03T05:00:00.000000000,327.98,327.98,314.15783,314.15783,297.83401,343.33804
2022-07-03T06:00:00.000000000,318.7,318.7,313.37095,313.37094,297.04712,342.55114
2022-07-03T07:00:00.000000000,313.83,313.83,312.59224,312.59224,296.26842,341.77245
2022-07-03T08:00:00.000000000,315.88,315.88,311.15116,311.15116,294.82734,340.33137
2022-07-03T09:00:00.000000000,319.1,319.1,312.31006,312.31004,295.98622,341.49025
2022-07-03T10:00:00.000000000,314.25,314.25,316.5369,316.53691,300.2131,345.71712
2022-07-03T11:00:00.000000000,313.77,313.77,319.83837,319.83837,303.51455,349.01858
2022-07-03T12:00:00.000000000,319.66,319.66,323.14056,323.14058,306.81676,352.32078
2022-07-03T13:00:00.000000000,323.73,323.73,327.27491,327.27491,310.95109,356.45512
2022-07-03T14:00:00.000000000,328.86,328.86,328.02786,328.02786,311.70404,357.20807
2022-07-03T15:00:00.000000000,319.2,319.2,330.13637,330.13639,313.81257,359.31659
2022-07-03T16:00:00.000000000,318.59,318.59,331.82097,331.82097,315.49715,361.00118
2022-07-03T17:00:00.000000000,321.73,321.73,333.35456,333.35456,317.03074,362.53477
2022-07-03T18:00:00.000000000,323.9,323.9,335.18428,335.18428,318.86046,364.36449
2022-07-03T19:00:00.000000000,326.57,326.57,337.71816,337.71817,321.39435,366.89838
2022-07-03T20:00:00.000000000,333.67,333.67,338.08245,338.08245,321.75863,367.26266
2022-07-03T21:00:00.000000000,337.17,337.17,338.92698,338.92699,322.60317,368.1072
2022-07-03T22:00:00.000000000,333.15,333.15,338.64897,338.64897,322.32515,367.82918
2022-07-03T23:00:00.000000000,336.36,336.36,339.55701,339.55701,323.2332,368.73722
2022-07-04T00:00:00.000000000,346.0,346.0,321.10032,321.10032,288.87581,350.24631
