datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,312.21,312.21,312.72297,312.72297,271.05132,328.97973
2022-07-02T01:00:00.000000000,307.63,307.63,313.24392,313.24392,271.57227,329.50069
2022-07-02T02:00:00.000000000,316.77,316.77,309.75609,309.75609,268.08443,326.01285
2022-07-02T03:00:00.000000000,308.66,308.66,302.60718,302.60718,260.93553,318.86395
2022-07-02T04:00:00.000000000,293.95,293.95,292.24073,292.24073,250.56908,308.4975
2022-07-02T05:00:00.000000000,282.36,282.36,280.9721,280.9721,239.30045,297.22886
2022-07-02T06:00:00.000000000,267.25,267.25,272.70883,272.70883,231.03718,288.9656
2022-07-02T07:00:00.000000000,272.68,272.68,269.06767,269.06768,227.39603,285.32445
2022-07-02T08:00:00.000000000,277.8,277.8,269.61774,269.61774,227.94609,285.8745
2022-07-02T09:00:00.000000000,276.49,276.49,273.73335,273.73335,232.06169,289.99011
2022-07-02T10:00:00.000000000,288.74,288.74,281.87899,281.87899,240.20734,298.13576
2022-07-02T11:00:00.000000000,298.93,298.93,293.84248,293.84248,252.17082,310.09924
2022-07-02T12:00:00.000000000,308.74,308.74,306.78453,306.78453,265.11287,323.04129
2022-07-02T13:00:00.000000000,309.66,309.66,318.05658,318.05658,276.38493,334.31334
2022-07-02T14:00:00.000000000,289.55,289.55,327.38281,327.38281,285.71116,343.63957
2022-07-02T15:00:00.000000000,279.62,279.62,335.0583,335.05832,293.38667,351.31508
2022-07-02T16:00:00.000000000,289.53,289.53,338.47287,338.47287,296.80122,354.72963
2022-07-02T17:00:00.000000000,307.63,307.63,339.07444,339.07444,297.40278,355.3312
2022-07-02T18:00:00.000000000,322.43,322.43,337.37055,337.37053,295.69888,353.6273
2022-07-02T19:00:00.000000000,331.57,331.57,334.47997,334.47997,292.80831,350.73673
2022-07-02T20:00:00.000000000,331.09,331.09,331.57078,331.57078,289.89913,347.82755
2022-07-02T21:00:00.000000000,317.3,317.3,329.55051,329.55051,287.87885,345.80727
2022-07-02T22:00:00.000000000,306.73,306.73,329.37084,329.37084,287.69919,345.62761
2022-07-02T23:00:00.000000000,291.54,291.54,331.30732,331.30732,289.63566,347.56408
2022-07-03T00:00:00.000000000,289.01,289.01,283.75998,283.75999,199.66938,281.48426
2022-07-03T01:00:00.000000000,295.7,295.7,288.22931,288.22931,204.1387,285.95358
