datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,107.71,107.71,94.25368,94.25366,35.29653,137.45671
2022-07-02T01:00:00.000000000,127.91,127.91,122.79285,122.79283,63.8357,165.99588
2022-07-02T02:00:00.000000000,169.31,169.31,160.0687,160.0687,101.11158,203.27175
2022-07-02T03:00:00.000000000,217.19,217.19,189.8835,189.88352,130.92639,233.08656
2022-07-02T04:00:00.000000000,231.37,231.37,205.00912,205.00914,146.05201,248.21218
2022-07-02T05:00:00.000000000,232.7,232.7,207.133,207.133,148.17587,250.33604
2022-07-02T06:00:00.000000000,217.56,217.56,199.3406,199.3406,140.38347,242.54364
2022-07-02T07:00:00.000000000,204.25,204.25,188.64168,188.64168,129.68455,231.84472
2022-07-02T08:00:00.000000000,177.75,177.75,181.21839,181.21838,122.26125,224.42143
2022-07-02T09:00:00.000000000,168.08,168.08,175.02914,175.02914,116.07201,218.23218
2022-07-02T10:00:00.000000000,166.65,166.65,169.08723,169.08723,110.1301,212.29028
2022-07-02T11:00:00.000000000,159.24,159.24,167.42323,167.42323,108.4661,210.62628
2022-07-02T12:00:00.000000000,161.72,161.72,167.7478,167.7478,108.79067,210.95084
2022-07-02T13:00:00.000000000,155.69,155.69,161.45807,161.45807,102.50094,204.66112
2022-07-02T14:00:00.000000000,134.43,134.43,145.61792,145.61793,86.6608,188.82098
2022-07-02T15:00:00.000000000,91.89,91.89,121.73356,121.73357,62.77644,164.93662
2022-07-02T16:00:00.000000000,83.17,83.17,97.71738,97.71739,38.76026,140.92044
2022-07-02T17:00:00.000000000,79.5,79.5,84.17896,84.17896,25.22183,127.382
2022-07-02T18:00:00.000000000,77.78,77.78,83.64144,83.64144,24.68431,126.84448
2022-07-02T19:00:00.000000000,72.52,72.52,84.32052,84.32051,25.36339,127.52356
2022-07-02T20:00:00.000000000,68.07,68.07,81.11084,81.11084,22.15371,124.31388
2022-07-02T21:00:00.000000000,66.67,66.67,79.38754,79.38753,20.43041,122.59058
2022-07-02T22:00:00.000000000,70.14,70.14,80.34925,80.34923,21.39211,123.55228
2022-07-02T23:00:00.000000000,74.33,74.33,84.70082,84.7008,25.74367,127.90385
2022-07-03T00:00:00.000000000,85.18,85.18,80.83702,80.83703,29.62298,123.93828
2022-07-03T01:00:00.000000000,95.73,95.73,109.2617,109.26172,58.04767,152.36297
2022-07-03T02:00:00.000000000,123.6,123.6,147.82662,147.82662,96.61257,190.92786
2022-07-03T03:00:00.000000000,192.55,192.55,178.89728,178.89728,127.68323,221.99852
2022-07-03T04:00:00.000000000,216.49,216.49,193.42378,193.42378,142.20973,236.52503
2022-07-03T05:00:00.000000000,203.46,203.46,193.98853,193.98851,142.77446,237.08976
2022-07-03T06:00:00.000000000,184.34,184.34,186.10979,186.10979,134.89574,229.21104
2022-07-03T07:00:00.000000000,172.76,172.76,175.96196,175.96197,124.74792,219.06322
2022-07-03T08:00:00.000000000,151.46,151.46,167.34076,167.34077,116.12672,210.44202
2022-07-03T09:00:00.000000000,136.98,136.98,159.87179,159.87181,108.65776,202.97306
2022-07-03T10:00:00.000000000,141.58,141.58,156.21169,156.21169,104.99764,199.31293
2022-07-03T11:00:00.000000000,127.6,127.6,157.26556,157.26556,106.05151,200.36681
2022-07-03T12:00:00.000000000,120.08,120.08,157.89558,157.89559,106.68154,200.99684
2022-07-03T13:00:00.000000000,127.51,127.51,150.79727,150.79728,99.58323,193.89852
2022-07-03T14:00:00.000000000,112.28,112.28,133.62438,133.62439,82.41034,176.72563
2022-07-03T15:00:00.000000000,88.95,88.95,108.67607,108.67607,57.46202,151.77732
2022-07-03T16:00:00.000000000,92.49,92.49,84.63227,84.63227,33.41822,127.73352
2022-07-03T17:00:00.000000000,88.81,88.81,71.42404,71.42404,20.20999,114.52529
2022-07-03T18:00:00.000000000,82.65,82.65,69.49366,69.49366,18.27961,112.59491
2022-07-03T19:00:00.000000000,75.78,75.78,67.60127,67.60128,16.38723,110.70252
2022-07-03T20:00:00.000000000,73.1,73.1,64.51546,64.51547,13.30142,107.61672
2022-07-03T21:00:00.000000000,67.55,67.55,65.28779,65.28779,14.07374,108.38904
2022-07-03T22:00:00.000000000,70.18,70.18,68.13481,68.1348,16.92075,111.23604
2022-07-03T23:00:00.000000000,73.58,73.58,73.03931,73.03931,21.82526,116.14055
2022-07-04T00:00:00.000000000,82.64,82.64,76.83854,76.83851,19.50618,116.00888
2022-07-04T01:00:00.000000000,90.77,90.77,101.76026,101.76025,44.42792,140.93061
2022-07-04T02:00:00.000000000,105.86,105.86,138.56843,138.56843,81.2361,177.73879
2022-07-04T03:00:00.000000000,159.7,159.7,167.90731,167.90731,110.57498,207.07768
2022-07-04T04:00:00.000000000,180.06,180.06,180.35211,180.35211,123.01977,219.52247
2022-07-04T05:00:00.000000000,173.51,173.51,181.44109,181.44109,124.10876,220.61145
2022-07-04T06:00:00.000000000,149.39,149.39,176.6851,176.6851,119.35276,215.85546
2022-07-04T07:00:00.000000000,145.51,145.51,168.54554,168.54554,111.21321,207.71591
2022-07-04T08:00:00.000000000,127.89,127.89,158.9607,158.9607,101.62837,198.13107
2022-07-04T09:00:00.000000000,122.0,122.0,149.47961,149.47961,92.14728,188.64997
2022-07-04T10:00:00.000000000,116.19,116.19,145.27113,145.27114,87.93881,184.44151
2022-07-04T11:00:00.000000000,107.38,107.38,148.87226,148.87226,91.53993,188.04262
2022-07-04T12:00:00.000000000,108.11,108.11,151.53202,151.53202,94.19968,190.70238
2022-07-04T13:00:00.000000000,119.73,119.73,144.27268,144.27268,86.94035,183.44304
2022-07-04T14:00:00.000000000,111.93,111.93,126.6548,126.6548,69.32247,165.82517
2022-07-04T15:00:00.000000000,92.71,92.71,105.05301,105.05301,47.72067,144.22337
2022-07-04T16:00:00.000000000,82.26,82.26,88.12474,88.12475,30.79242,127.29511
2022-07-04T17:00:00.000000000,76.81,76.81,79.57144,79.57145,22.23912,118.74182
2022-07-04T18:00:00.000000000,68.58,68.58,75.99877,75.99877,18.66643,115.16913
2022-07-04T19:00:00.000000000,66.95,66.95,69.19453,69.19454,11.8622,108.3649
2022-07-04T20:00:00.000000000,63.15,63.15,63.40017,63.40016,6.06783,102.57053
2022-07-04T21:00:00.000000000,60.24,60.24,65.2249,65.22488,7.89255,104.39525
2022-07-04T22:00:00.000000000,59.33,59.33,70.41028,70.41026,13.07793,109.58063
2022-07-04T23:00:00.000000000,60.63,60.63,74.14182,74.1418,16.80947,113.31217
2022-07-05T00:00:00.000000000,68.57,68.57,92.84763,92.84761,35.29936,129.35519
2022-07-05T01:00:00.000000000,87.12,87.12,116.00205,116.00203,58.45378,152.50961
2022-07-05T02:00:00.000000000,117.76,117.76,146.1619,146.1619,88.61365,182.66948
2022-07-05T03:00:00.000000000,169.38,169.38,167.32604,167.32604,109.77779,203.83362
2022-07-05T04:00:00.000000000,193.37,193.37,174.02121,174.02121,116.47296,210.52879
2022-07-05T05:00:00.000000000,187.95,187.95,173.19263,173.19263,115.64438,209.70021
2022-07-05T06:00:00.000000000,174.49,174.49,168.10759,168.10759,110.55934,204.61517
2022-07-05T07:00:00.000000000,170.38,170.38,158.29275,158.29275,100.7445,194.80033
2022-07-05T08:00:00.000000000,164.84,164.84,146.93832,146.93832,89.39007,183.4459
2022-07-05T09:00:00.000000000,154.64,154.64,136.69946,136.69946,79.15121,173.20704
2022-07-05T10:00:00.000000000,151.72,151.72,130.5695,130.56951,73.02125,167.07708
2022-07-05T11:00:00.000000000,156.54,156.54,130.91625,130.91625,73.36799,167.42382
2022-07-05T12:00:00.000000000,157.14,157.14,134.21843,134.21843,76.67018,170.72601
2022-07-05T13:00:00.000000000,156.05,156.05,129.33387,129.33387,71.78561,165.84144
2022-07-05T14:00:00.000000000,148.64,148.64,112.19602,112.19602,54.64777,148.7036
2022-07-05T15:00:00.000000000,99.91,99.91,95.38349,95.38348,37.83523,131.89106
2022-07-05T16:00:00.000000000,89.97,89.97,88.42579,88.42579,30.87754,124.93337
2022-07-05T17:00:00.000000000,87.8,87.8,84.71083,84.71082,27.16257,121.2184
2022-07-05T18:00:00.000000000,82.83,82.83,79.86135,79.86135,22.3131,116.36893
2022-07-05T19:00:00.000000000,80.62,80.62,73.35853,73.35853,15.81028,109.86611
2022-07-05T20:00:00.000000000,75.27,75.27,70.58229,70.58228,13.03403,107.08986
2022-07-05T21:00:00.000000000,76.14,76.14,72.32238,72.32237,14.77412,108.82995
2022-07-05T22:00:00.000000000,77.79,77.79,76.20374,76.20374,18.65549,112.71132
2022-07-05T23:00:00.000000000,86.72,86.72,84.23957,84.23957,26.69131,120.74714
2022-07-06T00:00:00.000000000,102.37,102.37,95.17237,95.17235,44.05096,138.80671
2022-07-06T01:00:00.000000000,117.29,117.29,121.24094,121.24093,70.11953,164.87529
2022-07-06T02:00:00.000000000,156.75,156.75,159.68745,159.68745,108.56606,203.32181
2022-07-06T03:00:00.000000000,205.21,205.21,189.4915,189.49152,138.37012,233.12588
2022-07-06T04:00:00.000000000,218.66,218.66,201.38761,201.38761,150.26621,245.02197
2022-07-06T05:00:00.000000000,213.82,213.82,200.9804,200.98042,149.85902,244.61478
2022-07-06T06:00:00.000000000,200.28,200.28,194.23634,194.23634,143.11494,237.87069
2022-07-06T07:00:00.000000000,199.75,199.75,184.43821,184.43822,133.31682,228.07257
2022-07-06T08:00:00.000000000,186.48,186.48,176.00738,176.00738,124.88598,219.64173
2022-07-06T09:00:00.000000000,172.73,172.73,167.88792,167.88792,116.76652,211.52227
2022-07-06T10:00:00.000000000,166.73,166.73,159.8697,159.8697,108.74831,203.50406
2022-07-06T11:00:00.000000000,168.64,168.64,158.03123,158.03123,106.90983,201.66558
