index,time,pdu,measured_power_util
0,600000000,pdu9,0.715
1,900000000,pdu9,0.713
2,1200000000,pdu9,0.72
3,1500000000,pdu9,0.73
4,1800000000,pdu9,0.736
5,2100000000,pdu9,0.74
6,2400000000,pdu9,0.739
7,2700000000,pdu9,0.734
8,3000000000,pdu9,0.716
9,3300000000,pdu9,0.693
10,3600000000,pdu9,0.674
11,3900000000,pdu9,0.661
12,4200000000,pdu9,0.663
13,4500000000,pdu9,0.666
14,4800000000,pdu9,0.66
15,5100000000,pdu9,0.664
16,5400000000,pdu9,0.661
17,5700000000,pdu9,0.663
18,6000000000,pdu9,0.669
19,6300000000,pdu9,0.679
20,6600000000,pdu9,0.683
21,6900000000,pdu9,0.685
22,7200000000,pdu9,0.684
23,7500000000,pdu9,0.681
24,7800000000,pdu9,0.678
25,8100000000,pdu9,0.682
26,8400000000,pdu9,0.68
27,8700000000,pdu9,0.674
28,9000000000,pdu9,0.673
29,9300000000,pdu9,0.675
30,9600000000,pdu9,0.686
31,9900000000,pdu9,0.679
32,10200000000,pdu9,0.681
33,10500000000,pdu9,0.677
34,10800000000,pdu9,0.687
35,11100000000,pdu9,0.692
36,11400000000,pdu9,0.693
37,11700000000,pdu9,0.69
38,12000000000,pdu9,0.682
39,12300000000,pdu9,0.685
40,12600000000,pdu9,0.686
41,12900000000,pdu9,0.676
42,13200000000,pdu9,0.677
43,13500000000,pdu9,0.679
44,13800000000,pdu9,0.68
45,14100000000,pdu9,0.683
46,14400000000,pdu9,0.684
47,14700000000,pdu9,0.685
48,15000000000,pdu9,0.682
49,15300000000,pdu9,0.685
50,15600000000,pdu9,0.694
51,15900000000,pdu9,0.696
52,16200000000,pdu9,0.696
53,16500000000,pdu9,0.694
54,16800000000,pdu9,0.691
55,17100000000,pdu9,0.694
56,17400000000,pdu9,0.696
57,17700000000,pdu9,0.7
58,18000000000,pdu9,0.704
59,18300000000,pdu9,0.707
60,18600000000,pdu9,0.708
61,18900000000,pdu9,0.704
62,19200000000,pdu9,0.695
63,19500000000,pdu9,0.688
64,19800000000,pdu9,0.688
65,20100000000,pdu9,0.685
66,20400000000,pdu9,0.686
67,20700000000,pdu9,0.691
68,21000000000,pdu9,0.696
69,21300000000,pdu9,0.699
70,21600000000,pdu9,0.699
71,21900000000,pdu9,0.696
72,22200000000,pdu9,0.693
73,22500000000,pdu9,0.689
74,22800000000,pdu9,0.688
75,23100000000,pdu9,0.687
76,23400000000,pdu9,0.686
77,23700000000,pdu9,0.687
78,24000000000,pdu9,0.689
79,24300000000,pdu9,0.687
80,24600000000,pdu9,0.688
81,24900000000,pdu9,0.689
82,25200000000,pdu9,0.689
83,25500000000,pdu9,0.69
84,25800000000,pdu9,0.694
85,26100000000,pdu9,0.693
86,26400000000,pdu9,0.681
87,26700000000,pdu9,0.675
88,27000000000,pdu9,0.676
89,27300000000,pdu9,0.679
90,27600000000,pdu9,0.681
91,27900000000,pdu9,0.684
92,28200000000,pdu9,0.688
93,28500000000,pdu9,0.69
94,28800000000,pdu9,0.691
95,29100000000,pdu9,0.694
96,29400000000,pdu9,0.687
97,29700000000,pdu9,0.689
98,30000000000,pdu9,0.691
99,30300000000,pdu9,0.685
100,30600000000,pdu9,0.688
101,30900000000,pdu9,0.69
102,31200000000,pdu9,0.691
103,31500000000,pdu9,0.694
104,31800000000,pdu9,0.693
105,32100000000,pdu9,0.687
106,32400000000,pdu9,0.688
107,32700000000,pdu9,0.686
108,33000000000,pdu9,0.685
109,33300000000,pdu9,0.688
110,33600000000,pdu9,0.695
111,33900000000,pdu9,0.689
112,34200000000,pdu9,0.692
113,34500000000,pdu9,0.693
114,34800000000,pdu9,0.698
115,35100000000,pdu9,0.696
116,35400000000,pdu9,0.698
117,35700000000,pdu9,0.692
118,36000000000,pdu9,0.685
119,36300000000,pdu9,0.679
120,36600000000,pdu9,0.682
121,36900000000,pdu9,0.679
122,37200000000,pdu9,0.687
123,37500000000,pdu9,0.691
124,37800000000,pdu9,0.695
125,38100000000,pdu9,0.691
126,38400000000,pdu9,0.696
127,38700000000,pdu9,0.693
128,39000000000,pdu9,0.692
129,39300000000,pdu9,0.692
130,39600000000,pdu9,0.692
131,39900000000,pdu9,0.688
132,40200000000,pdu9,0.691
133,40500000000,pdu9,0.692
134,40800000000,pdu9,0.69
135,41100000000,pdu9,0.687
136,41400000000,pdu9,0.685
137,41700000000,pdu9,0.688
138,42000000000,pdu9,0.682
139,42300000000,pdu9,0.684
140,42600000000,pdu9,0.691
141,42900000000,pdu9,0.691
142,43200000000,pdu9,0.691
143,43500000000,pdu9,0.696
144,43800000000,pdu9,0.701
145,44100000000,pdu9,0.701
146,44400000000,pdu9,0.686
147,44700000000,pdu9,0.683
148,45000000000,pdu9,0.68
149,45300000000,pdu9,0.682
150,45600000000,pdu9,0.691
151,45900000000,pdu9,0.692
152,46200000000,pdu9,0.688
153,46500000000,pdu9,0.686
154,46800000000,pdu9,0.685
155,47100000000,pdu9,0.682
156,47400000000,pdu9,0.671
157,47700000000,pdu9,0.671
158,48000000000,pdu9,0.671
159,48300000000,pdu9,0.674
160,48600000000,pdu9,0.677
161,48900000000,pdu9,0.679
162,49200000000,pdu9,0.681
163,49500000000,pdu9,0.688
164,49800000000,pdu9,0.693
165,50100000000,pdu9,0.695
166,50400000000,pdu9,0.694
167,50700000000,pdu9,0.691
168,51000000000,pdu9,0.688
169,51300000000,pdu9,0.688
170,51600000000,pdu9,0.684
171,51900000000,pdu9,0.689
172,52200000000,pdu9,0.693
173,52500000000,pdu9,0.696
174,52800000000,pdu9,0.697
175,53100000000,pdu9,0.699
176,53400000000,pdu9,0.697
177,53700000000,pdu9,0.688
178,54000000000,pdu9,0.688
179,54300000000,pdu9,0.687
180,54600000000,pdu9,0.684
181,54900000000,pdu9,0.695
182,55200000000,pdu9,0.694
183,55500000000,pdu9,0.693
184,55800000000,pdu9,0.693
185,56100000000,pdu9,0.695
186,56400000000,pdu9,0.7
187,56700000000,pdu9,0.702
188,57000000000,pdu9,0.698
189,57300000000,pdu9,0.693
190,57600000000,pdu9,0.688
191,57900000000,pdu9,0.686
192,58200000000,pdu9,0.693
193,58500000000,pdu9,0.698
194,58800000000,pdu9,0.703
195,59100000000,pdu9,0.704
196,59400000000,pdu9,0.704
197,59700000000,pdu9,0.697
198,60000000000,pdu9,0.699
199,60300000000,pdu9,0.701
200,60600000000,pdu9,0.699
201,60900000000,pdu9,0.698
202,61200000000,pdu9,0.703
203,61500000000,pdu9,0.704
204,61800000000,pdu9,0.708
205,62100000000,pdu9,0.709
206,62400000000,pdu9,0.706
207,62700000000,pdu9,0.707
208,63000000000,pdu9,0.703
209,63300000000,pdu9,0.702
210,63600000000,pdu9,0.706
211,63900000000,pdu9,0.709
212,64200000000,pdu9,0.711
213,64500000000,pdu9,0.712
214,64800000000,pdu9,0.715
215,65100000000,pdu9,0.726
216,65400000000,pdu9,0.731
217,65700000000,pdu9,0.744
218,66000000000,pdu9,0.753
219,66300000000,pdu9,0.759
220,66600000000,pdu9,0.758
221,66900000000,pdu9,0.751
222,67200000000,pdu9,0.748
223,67500000000,pdu9,0.745
224,67800000000,pdu9,0.744
225,68100000000,pdu9,0.745
226,68400000000,pdu9,0.743
227,68700000000,pdu9,0.739
228,69000000000,pdu9,0.736
229,69300000000,pdu9,0.733
230,69600000000,pdu9,0.731
231,69900000000,pdu9,0.731
232,70200000000,pdu9,0.732
233,70500000000,pdu9,0.735
234,70800000000,pdu9,0.734
235,71100000000,pdu9,0.732
236,71400000000,pdu9,0.728
237,71700000000,pdu9,0.729
238,72000000000,pdu9,0.732
239,72300000000,pdu9,0.732
240,72600000000,pdu9,0.731
241,72900000000,pdu9,0.731
242,73200000000,pdu9,0.725
243,73500000000,pdu9,0.724
244,73800000000,pdu9,0.727
245,74100000000,pdu9,0.728
246,74400000000,pdu9,0.717
247,74700000000,pdu9,0.693
248,75000000000,pdu9,0.665
249,75300000000,pdu9,0.65
250,75600000000,pdu9,0.644
251,75900000000,pdu9,0.641
252,76200000000,pdu9,0.64
253,76500000000,pdu9,0.643
254,76800000000,pdu9,0.636
255,77100000000,pdu9,0.637
256,77400000000,pdu9,0.642
257,77700000000,pdu9,0.645
258,78000000000,pdu9,0.637
259,78300000000,pdu9,0.641
260,78600000000,pdu9,0.647
261,78900000000,pdu9,0.657
262,79200000000,pdu9,0.683
263,79500000000,pdu9,0.7
264,79800000000,pdu9,0.705
265,80100000000,pdu9,0.702
266,80400000000,pdu9,0.699
267,80700000000,pdu9,0.7
268,81000000000,pdu9,0.697
269,81300000000,pdu9,0.693
270,81600000000,pdu9,0.691
271,81900000000,pdu9,0.688
272,82200000000,pdu9,0.681
273,82500000000,pdu9,0.685
274,82800000000,pdu9,0.664
275,83100000000,pdu9,0.661
276,83400000000,pdu9,0.684
277,83700000000,pdu9,0.697
278,84000000000,pdu9,0.668
279,84300000000,pdu9,0.656
280,84600000000,pdu9,0.685
281,84900000000,pdu9,0.691
282,85200000000,pdu9,0.688
283,85500000000,pdu9,0.694
284,85800000000,pdu9,0.7
285,86100000000,pdu9,0.697
286,86400000000,pdu9,0.698
287,86700000000,pdu9,0.696
288,87000000000,pdu9,0.695
289,87300000000,pdu9,0.7
290,87600000000,pdu9,0.703
291,87900000000,pdu9,0.7
292,88200000000,pdu9,0.696
293,88500000000,pdu9,0.698
294,88800000000,pdu9,0.698
295,89100000000,pdu9,0.699
296,89400000000,pdu9,0.694
297,89700000000,pdu9,0.695
298,90000000000,pdu9,0.703
299,90300000000,pdu9,0.703
300,90600000000,pdu9,0.704
301,90900000000,pdu9,0.714
302,91200000000,pdu9,0.713
303,91500000000,pdu9,0.706
304,91800000000,pdu9,0.704
305,92100000000,pdu9,0.705
306,92400000000,pdu9,0.707
307,92700000000,pdu9,0.709
308,93000000000,pdu9,0.707
309,93300000000,pdu9,0.71
310,93600000000,pdu9,0.706
311,93900000000,pdu9,0.714
312,94200000000,pdu9,0.722
313,94500000000,pdu9,0.731
314,94800000000,pdu9,0.73
315,95100000000,pdu9,0.728
316,95400000000,pdu9,0.725
317,95700000000,pdu9,0.721
318,96000000000,pdu9,0.717
319,96300000000,pdu9,0.71
320,96600000000,pdu9,0.704
321,96900000000,pdu9,0.704
322,97200000000,pdu9,0.71
323,97500000000,pdu9,0.72
324,97800000000,pdu9,0.715
325,98100000000,pdu9,0.706
326,98400000000,pdu9,0.711
327,98700000000,pdu9,0.719
328,99000000000,pdu9,0.724
329,99300000000,pdu9,0.717
330,99600000000,pdu9,0.715
331,99900000000,pdu9,0.711
332,100200000000,pdu9,0.706
333,100500000000,pdu9,0.71
334,100800000000,pdu9,0.711
335,101100000000,pdu9,0.712
336,101400000000,pdu9,0.715
337,101700000000,pdu9,0.719
338,102000000000,pdu9,0.724
339,102300000000,pdu9,0.725
340,102600000000,pdu9,0.726
341,102900000000,pdu9,0.725
342,103200000000,pdu9,0.727
343,103500000000,pdu9,0.731
344,103800000000,pdu9,0.735
345,104100000000,pdu9,0.734
346,104400000000,pdu9,0.732
347,104700000000,pdu9,0.733
348,105000000000,pdu9,0.733
349,105300000000,pdu9,0.73
350,105600000000,pdu9,0.732
351,105900000000,pdu9,0.732
352,106200000000,pdu9,0.733
353,106500000000,pdu9,0.735
354,106800000000,pdu9,0.741
355,107100000000,pdu9,0.741
356,107400000000,pdu9,0.739
357,107700000000,pdu9,0.736
358,108000000000,pdu9,0.736
359,108300000000,pdu9,0.737
360,108600000000,pdu9,0.735
361,108900000000,pdu9,0.732
362,109200000000,pdu9,0.732
363,109500000000,pdu9,0.738
364,109800000000,pdu9,0.738
365,110100000000,pdu9,0.736
366,110400000000,pdu9,0.733
367,110700000000,pdu9,0.735
368,111000000000,pdu9,0.738
369,111300000000,pdu9,0.739
370,111600000000,pdu9,0.742
371,111900000000,pdu9,0.745
372,112200000000,pdu9,0.745
373,112500000000,pdu9,0.741
374,112800000000,pdu9,0.731
375,113100000000,pdu9,0.723
376,113400000000,pdu9,0.718
377,113700000000,pdu9,0.72
378,114000000000,pdu9,0.73
379,114300000000,pdu9,0.742
380,114600000000,pdu9,0.749
381,114900000000,pdu9,0.739
382,115200000000,pdu9,0.728
383,115500000000,pdu9,0.724
384,115800000000,pdu9,0.727
385,116100000000,pdu9,0.728
386,116400000000,pdu9,0.723
387,116700000000,pdu9,0.72
388,117000000000,pdu9,0.721
389,117300000000,pdu9,0.724
390,117600000000,pdu9,0.722
391,117900000000,pdu9,0.721
392,118200000000,pdu9,0.722
393,118500000000,pdu9,0.72
394,118800000000,pdu9,0.725
395,119100000000,pdu9,0.726
396,119400000000,pdu9,0.724
397,119700000000,pdu9,0.722
398,120000000000,pdu9,0.724
399,120300000000,pdu9,0.728
400,120600000000,pdu9,0.733
401,120900000000,pdu9,0.734
402,121200000000,pdu9,0.732
403,121500000000,pdu9,0.727
404,121800000000,pdu9,0.727
405,122100000000,pdu9,0.727
406,122400000000,pdu9,0.729
407,122700000000,pdu9,0.73
408,123000000000,pdu9,0.726
409,123300000000,pdu9,0.724
410,123600000000,pdu9,0.722
411,123900000000,pdu9,0.721
412,124200000000,pdu9,0.714
413,124500000000,pdu9,0.711
414,124800000000,pdu9,0.713
415,125100000000,pdu9,0.721
416,125400000000,pdu9,0.712
417,125700000000,pdu9,0.705
418,126000000000,pdu9,0.718
419,126300000000,pdu9,0.737
420,126600000000,pdu9,0.745
421,126900000000,pdu9,0.746
422,127200000000,pdu9,0.743
423,127500000000,pdu9,0.734
424,127800000000,pdu9,0.735
425,128100000000,pdu9,0.735
426,128400000000,pdu9,0.731
427,128700000000,pdu9,0.729
428,129000000000,pdu9,0.728
429,129300000000,pdu9,0.726
430,129600000000,pdu9,0.72
431,129900000000,pdu9,0.712
432,130200000000,pdu9,0.709
433,130500000000,pdu9,0.713
434,130800000000,pdu9,0.717
435,131100000000,pdu9,0.719
436,131400000000,pdu9,0.717
437,131700000000,pdu9,0.714
438,132000000000,pdu9,0.714
439,132300000000,pdu9,0.71
440,132600000000,pdu9,0.709
441,132900000000,pdu9,0.708
442,133200000000,pdu9,0.706
443,133500000000,pdu9,0.708
444,133800000000,pdu9,0.71
445,134100000000,pdu9,0.711
446,134400000000,pdu9,0.707
447,134700000000,pdu9,0.709
448,135000000000,pdu9,0.712
449,135300000000,pdu9,0.71
450,135600000000,pdu9,0.71
451,135900000000,pdu9,0.701
452,136200000000,pdu9,0.703
453,136500000000,pdu9,0.709
454,136800000000,pdu9,0.709
455,137100000000,pdu9,0.709
456,137400000000,pdu9,0.706
457,137700000000,pdu9,0.701
458,138000000000,pdu9,0.705
459,138300000000,pdu9,0.707
460,138600000000,pdu9,0.705
461,138900000000,pdu9,0.7
462,139200000000,pdu9,0.703
463,139500000000,pdu9,0.708
464,139800000000,pdu9,0.706
465,140100000000,pdu9,0.703
466,140400000000,pdu9,0.704
467,140700000000,pdu9,0.702
468,141000000000,pdu9,0.697
469,141300000000,pdu9,0.699
470,141600000000,pdu9,0.703
471,141900000000,pdu9,0.707
472,142200000000,pdu9,0.708
473,142500000000,pdu9,0.708
474,142800000000,pdu9,0.704
475,143100000000,pdu9,0.705
476,143400000000,pdu9,0.705
477,143700000000,pdu9,0.699
478,144000000000,pdu9,0.704
479,144300000000,pdu9,0.708
480,144600000000,pdu9,0.71
481,144900000000,pdu9,0.709
482,145200000000,pdu9,0.697
483,145500000000,pdu9,0.694
484,145800000000,pdu9,0.697
485,146100000000,pdu9,0.701
486,146400000000,pdu9,0.703
487,146700000000,pdu9,0.701
488,147000000000,pdu9,0.702
489,147300000000,pdu9,0.701
490,147600000000,pdu9,0.698
491,147900000000,pdu9,0.699
492,148200000000,pdu9,0.709
493,148500000000,pdu9,0.718
494,148800000000,pdu9,0.725
495,149100000000,pdu9,0.725
496,149400000000,pdu9,0.724
497,149700000000,pdu9,0.73
498,150000000000,pdu9,0.734
499,150300000000,pdu9,0.736
500,150600000000,pdu9,0.738
501,150900000000,pdu9,0.734
502,151200000000,pdu9,0.736
503,151500000000,pdu9,0.735
504,151800000000,pdu9,0.729
505,152100000000,pdu9,0.729
506,152400000000,pdu9,0.731
507,152700000000,pdu9,0.736
508,153000000000,pdu9,0.736
509,153300000000,pdu9,0.736
510,153600000000,pdu9,0.734
511,153900000000,pdu9,0.732
512,154200000000,pdu9,0.73
513,154500000000,pdu9,0.733
514,154800000000,pdu9,0.734
515,155100000000,pdu9,0.735
516,155400000000,pdu9,0.736
517,155700000000,pdu9,0.736
518,156000000000,pdu9,0.735
519,156300000000,pdu9,0.728
520,156600000000,pdu9,0.725
521,156900000000,pdu9,0.725
522,157200000000,pdu9,0.724
523,157500000000,pdu9,0.724
524,157800000000,pdu9,0.722
525,158100000000,pdu9,0.723
526,158400000000,pdu9,0.722
527,158700000000,pdu9,0.724
528,159000000000,pdu9,0.728
529,159300000000,pdu9,0.73
530,159600000000,pdu9,0.72
531,159900000000,pdu9,0.718
532,160200000000,pdu9,0.722
533,160500000000,pdu9,0.723
534,160800000000,pdu9,0.72
535,161100000000,pdu9,0.719
536,161400000000,pdu9,0.718
537,161700000000,pdu9,0.714
538,162000000000,pdu9,0.724
539,162300000000,pdu9,0.721
540,162600000000,pdu9,0.715
541,162900000000,pdu9,0.713
542,163200000000,pdu9,0.708
543,163500000000,pdu9,0.708
544,163800000000,pdu9,0.714
545,164100000000,pdu9,0.716
546,164400000000,pdu9,0.713
547,164700000000,pdu9,0.705
548,165000000000,pdu9,0.691
549,165300000000,pdu9,0.676
550,165600000000,pdu9,0.664
551,165900000000,pdu9,0.665
552,166200000000,pdu9,0.672
553,166500000000,pdu9,0.681
554,166800000000,pdu9,0.695
555,167100000000,pdu9,0.705
556,167400000000,pdu9,0.716
557,167700000000,pdu9,0.714
558,168000000000,pdu9,0.706
559,168300000000,pdu9,0.688
560,168600000000,pdu9,0.687
561,168900000000,pdu9,0.688
562,169200000000,pdu9,0.694
563,169500000000,pdu9,0.698
564,169800000000,pdu9,0.699
565,170100000000,pdu9,0.701
566,170400000000,pdu9,0.7
567,170700000000,pdu9,0.704
568,171000000000,pdu9,0.706
569,171300000000,pdu9,0.705
570,171600000000,pdu9,0.701
571,171900000000,pdu9,0.699
572,172200000000,pdu9,0.69
573,172500000000,pdu9,0.678
574,172800000000,pdu9,0.665
575,173100000000,pdu9,0.66
576,173400000000,pdu9,0.66
577,173700000000,pdu9,0.669
578,174000000000,pdu9,0.682
579,174300000000,pdu9,0.686
580,174600000000,pdu9,0.689
581,174900000000,pdu9,0.685
582,175200000000,pdu9,0.692
583,175500000000,pdu9,0.698
584,175800000000,pdu9,0.706
585,176100000000,pdu9,0.715
586,176400000000,pdu9,0.723
587,176700000000,pdu9,0.723
588,177000000000,pdu9,0.725
589,177300000000,pdu9,0.721
590,177600000000,pdu9,0.721
591,177900000000,pdu9,0.719
592,178200000000,pdu9,0.718
593,178500000000,pdu9,0.719
594,178800000000,pdu9,0.721
595,179100000000,pdu9,0.721
596,179400000000,pdu9,0.726
597,179700000000,pdu9,0.724
598,180000000000,pdu9,0.723
599,180300000000,pdu9,0.72
600,180600000000,pdu9,0.721
601,180900000000,pdu9,0.727
602,181200000000,pdu9,0.728
603,181500000000,pdu9,0.718
604,181800000000,pdu9,0.714
605,182100000000,pdu9,0.714
606,182400000000,pdu9,0.717
607,182700000000,pdu9,0.717
608,183000000000,pdu9,0.718
609,183300000000,pdu9,0.721
610,183600000000,pdu9,0.723
611,183900000000,pdu9,0.729
612,184200000000,pdu9,0.723
613,184500000000,pdu9,0.719
614,184800000000,pdu9,0.723
615,185100000000,pdu9,0.719
616,185400000000,pdu9,0.721
617,185700000000,pdu9,0.723
618,186000000000,pdu9,0.72
619,186300000000,pdu9,0.722
620,186600000000,pdu9,0.723
621,186900000000,pdu9,0.725
622,187200000000,pdu9,0.726
623,187500000000,pdu9,0.727
624,187800000000,pdu9,0.727
625,188100000000,pdu9,0.725
626,188400000000,pdu9,0.723
627,188700000000,pdu9,0.722
628,189000000000,pdu9,0.723
629,189300000000,pdu9,0.718
630,189600000000,pdu9,0.72
631,189900000000,pdu9,0.719
632,190200000000,pdu9,0.714
633,190500000000,pdu9,0.716
634,190800000000,pdu9,0.713
635,191100000000,pdu9,0.717
636,191400000000,pdu9,0.717
637,191700000000,pdu9,0.717
638,192000000000,pdu9,0.722
639,192300000000,pdu9,0.722
640,192600000000,pdu9,0.722
641,192900000000,pdu9,0.72
642,193200000000,pdu9,0.719
643,193500000000,pdu9,0.719
644,193800000000,pdu9,0.718
645,194100000000,pdu9,0.72
646,194400000000,pdu9,0.722
647,194700000000,pdu9,0.723
648,195000000000,pdu9,0.73
649,195300000000,pdu9,0.731
650,195600000000,pdu9,0.728
651,195900000000,pdu9,0.727
652,196200000000,pdu9,0.725
653,196500000000,pdu9,0.727
654,196800000000,pdu9,0.729
655,197100000000,pdu9,0.73
656,197400000000,pdu9,0.729
657,197700000000,pdu9,0.733
658,198000000000,pdu9,0.739
659,198300000000,pdu9,0.745
660,198600000000,pdu9,0.745
661,198900000000,pdu9,0.74
662,199200000000,pdu9,0.736
663,199500000000,pdu9,0.734
664,199800000000,pdu9,0.733
665,200100000000,pdu9,0.726
666,200400000000,pdu9,0.714
667,200700000000,pdu9,0.721
668,201000000000,pdu9,0.733
669,201300000000,pdu9,0.738
670,201600000000,pdu9,0.74
671,201900000000,pdu9,0.737
672,202200000000,pdu9,0.733
673,202500000000,pdu9,0.731
674,202800000000,pdu9,0.729
675,203100000000,pdu9,0.728
676,203400000000,pdu9,0.723
677,203700000000,pdu9,0.723
678,204000000000,pdu9,0.726
679,204300000000,pdu9,0.73
680,204600000000,pdu9,0.73
681,204900000000,pdu9,0.725
682,205200000000,pdu9,0.72
683,205500000000,pdu9,0.718
684,205800000000,pdu9,0.721
685,206100000000,pdu9,0.718
686,206400000000,pdu9,0.712
687,206700000000,pdu9,0.714
688,207000000000,pdu9,0.71
689,207300000000,pdu9,0.691
690,207600000000,pdu9,0.684
691,207900000000,pdu9,0.681
692,208200000000,pdu9,0.678
693,208500000000,pdu9,0.684
694,208800000000,pdu9,0.688
695,209100000000,pdu9,0.688
696,209400000000,pdu9,0.681
697,209700000000,pdu9,0.683
698,210000000000,pdu9,0.692
699,210300000000,pdu9,0.693
700,210600000000,pdu9,0.694
701,210900000000,pdu9,0.695
702,211200000000,pdu9,0.688
703,211500000000,pdu9,0.698
704,211800000000,pdu9,0.699
705,212100000000,pdu9,0.705
706,212400000000,pdu9,0.704
707,212700000000,pdu9,0.702
708,213000000000,pdu9,0.703
709,213300000000,pdu9,0.702
710,213600000000,pdu9,0.705
711,213900000000,pdu9,0.713
712,214200000000,pdu9,0.711
713,214500000000,pdu9,0.704
714,214800000000,pdu9,0.703
715,215100000000,pdu9,0.708
716,215400000000,pdu9,0.715
717,215700000000,pdu9,0.71
718,216000000000,pdu9,0.708
719,216300000000,pdu9,0.712
720,216600000000,pdu9,0.714
721,216900000000,pdu9,0.707
722,217200000000,pdu9,0.711
723,217500000000,pdu9,0.715
724,217800000000,pdu9,0.713
725,218100000000,pdu9,0.707
726,218400000000,pdu9,0.711
727,218700000000,pdu9,0.729
728,219000000000,pdu9,0.741
729,219300000000,pdu9,0.746
730,219600000000,pdu9,0.746
731,219900000000,pdu9,0.744
732,220200000000,pdu9,0.746
733,220500000000,pdu9,0.747
734,220800000000,pdu9,0.746
735,221100000000,pdu9,0.741
736,221400000000,pdu9,0.738
737,221700000000,pdu9,0.736
738,222000000000,pdu9,0.736
739,222300000000,pdu9,0.738
740,222600000000,pdu9,0.743
741,222900000000,pdu9,0.743
742,223200000000,pdu9,0.742
743,223500000000,pdu9,0.742
744,223800000000,pdu9,0.741
745,224100000000,pdu9,0.74
746,224400000000,pdu9,0.736
747,224700000000,pdu9,0.735
748,225000000000,pdu9,0.735
749,225300000000,pdu9,0.735
750,225600000000,pdu9,0.734
751,225900000000,pdu9,0.734
752,226200000000,pdu9,0.735
753,226500000000,pdu9,0.733
754,226800000000,pdu9,0.731
755,227100000000,pdu9,0.731
756,227400000000,pdu9,0.732
757,227700000000,pdu9,0.736
758,228000000000,pdu9,0.737
759,228300000000,pdu9,0.737
760,228600000000,pdu9,0.736
761,228900000000,pdu9,0.738
762,229200000000,pdu9,0.735
763,229500000000,pdu9,0.736
764,229800000000,pdu9,0.738
765,230100000000,pdu9,0.735
766,230400000000,pdu9,0.737
767,230700000000,pdu9,0.734
768,231000000000,pdu9,0.731
769,231300000000,pdu9,0.736
770,231600000000,pdu9,0.744
771,231900000000,pdu9,0.746
772,232200000000,pdu9,0.746
773,232500000000,pdu9,0.746
774,232800000000,pdu9,0.746
775,233100000000,pdu9,0.741
776,233400000000,pdu9,0.738
777,233700000000,pdu9,0.736
778,234000000000,pdu9,0.74
779,234300000000,pdu9,0.74
780,234600000000,pdu9,0.737
781,234900000000,pdu9,0.736
782,235200000000,pdu9,0.739
783,235500000000,pdu9,0.74
784,235800000000,pdu9,0.741
785,236100000000,pdu9,0.739
786,236400000000,pdu9,0.74
787,236700000000,pdu9,0.741
788,237000000000,pdu9,0.74
789,237300000000,pdu9,0.74
790,237600000000,pdu9,0.742
791,237900000000,pdu9,0.74
792,238200000000,pdu9,0.742
793,238500000000,pdu9,0.745
794,238800000000,pdu9,0.743
795,239100000000,pdu9,0.743
796,239400000000,pdu9,0.743
797,239700000000,pdu9,0.744
798,240000000000,pdu9,0.745
799,240300000000,pdu9,0.745
800,240600000000,pdu9,0.743
801,240900000000,pdu9,0.735
802,241200000000,pdu9,0.73
803,241500000000,pdu9,0.728
804,241800000000,pdu9,0.727
805,242100000000,pdu9,0.73
806,242400000000,pdu9,0.728
807,242700000000,pdu9,0.725
808,243000000000,pdu9,0.725
809,243300000000,pdu9,0.724
810,243600000000,pdu9,0.722
811,243900000000,pdu9,0.723
812,244200000000,pdu9,0.725
813,244500000000,pdu9,0.725
814,244800000000,pdu9,0.725
815,245100000000,pdu9,0.727
816,245400000000,pdu9,0.725
817,245700000000,pdu9,0.723
818,246000000000,pdu9,0.727
819,246300000000,pdu9,0.729
820,246600000000,pdu9,0.728
821,246900000000,pdu9,0.725
822,247200000000,pdu9,0.725
823,247500000000,pdu9,0.726
824,247800000000,pdu9,0.725
825,248100000000,pdu9,0.725
826,248400000000,pdu9,0.729
827,248700000000,pdu9,0.732
828,249000000000,pdu9,0.73
829,249300000000,pdu9,0.723
830,249600000000,pdu9,0.709
831,249900000000,pdu9,0.687
832,250200000000,pdu9,0.668
833,250500000000,pdu9,0.664
834,250800000000,pdu9,0.665
835,251100000000,pdu9,0.653
836,251400000000,pdu9,0.646
837,251700000000,pdu9,0.646
838,252000000000,pdu9,0.652
839,252300000000,pdu9,0.65
840,252600000000,pdu9,0.649
841,252900000000,pdu9,0.661
842,253200000000,pdu9,0.66
843,253500000000,pdu9,0.658
844,253800000000,pdu9,0.666
845,254100000000,pdu9,0.667
846,254400000000,pdu9,0.675
847,254700000000,pdu9,0.688
848,255000000000,pdu9,0.699
849,255300000000,pdu9,0.706
850,255600000000,pdu9,0.708
851,255900000000,pdu9,0.717
852,256200000000,pdu9,0.718
853,256500000000,pdu9,0.723
854,256800000000,pdu9,0.729
855,257100000000,pdu9,0.732
856,257400000000,pdu9,0.729
857,257700000000,pdu9,0.725
858,258000000000,pdu9,0.723
859,258300000000,pdu9,0.721
860,258600000000,pdu9,0.722
861,258900000000,pdu9,0.722
862,259200000000,pdu9,0.72
863,259500000000,pdu9,0.718
864,259800000000,pdu9,0.719
865,260100000000,pdu9,0.715
866,260400000000,pdu9,0.716
867,260700000000,pdu9,0.722
868,261000000000,pdu9,0.729
869,261300000000,pdu9,0.724
870,261600000000,pdu9,0.713
871,261900000000,pdu9,0.707
872,262200000000,pdu9,0.704
873,262500000000,pdu9,0.703
