datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,165.97,165.97,165.80355,165.80355,98.28973,217.73353
2022-07-02T01:00:00.000000000,190.16,190.16,195.40644,195.40644,127.89262,247.33642
2022-07-02T02:00:00.000000000,238.66,238.66,236.33041,236.33041,168.81659,288.26039
2022-07-02T03:00:00.000000000,293.57,293.57,275.79975,275.79975,208.28593,327.72972
2022-07-02T04:00:00.000000000,309.64,309.64,296.13494,296.13497,228.62114,348.06494
2022-07-02T05:00:00.000000000,311.24,311.24,290.39037,290.39037,222.87655,342.32035
2022-07-02T06:00:00.000000000,292.84,292.84,272.40152,272.40154,204.88772,324.33152
2022-07-02T07:00:00.000000000,276.3,276.3,252.69857,252.69858,185.18476,304.62856
2022-07-02T08:00:00.000000000,243.87,243.87,239.26592,239.26593,171.75211,291.19591
2022-07-02T09:00:00.000000000,231.33,231.33,226.92937,226.92938,159.41556,278.85936
2022-07-02T10:00:00.000000000,229.3,229.3,214.41537,214.41537,146.90155,266.34535
2022-07-02T11:00:00.000000000,219.68,219.68,207.22942,207.22942,139.7156,259.1594
2022-07-02T12:00:00.000000000,222.87,222.87,210.43188,210.43189,142.91807,262.36187
2022-07-02T13:00:00.000000000,215.12,215.12,209.16164,209.16163,141.6478,261.0916
2022-07-02T14:00:00.000000000,192.64,192.64,187.86923,187.86922,120.3554,239.7992
2022-07-02T15:00:00.000000000,145.82,145.82,149.51397,149.51397,82.00014,201.44394
2022-07-02T16:00:00.000000000,136.91,136.91,122.55378,122.55377,55.03995,174.48374
2022-07-02T17:00:00.000000000,132.95,132.95,117.87837,117.87837,50.36455,169.80835
2022-07-02T18:00:00.000000000,131.27,131.27,123.96966,123.96966,56.45584,175.89964
2022-07-02T19:00:00.000000000,124.87,124.87,126.98005,126.98004,59.46622,178.91002
2022-07-02T20:00:00.000000000,118.93,118.93,130.97461,130.9746,63.46078,182.90458
2022-07-02T21:00:00.000000000,116.64,116.64,137.258,137.25799,69.74417,189.18797
2022-07-02T22:00:00.000000000,120.5,120.5,143.4505,143.45049,75.93667,195.38047
2022-07-02T23:00:00.000000000,125.1,125.1,151.7978,151.79779,84.28397,203.72777
2022-07-03T00:00:00.000000000,138.14,138.14,142.08532,142.08532,60.64614,187.58306
2022-07-03T01:00:00.000000000,150.08,150.08,168.95929,168.95929,87.52012,214.45704
2022-07-03T02:00:00.000000000,181.59,181.59,208.60588,208.60591,127.16673,254.10365
2022-07-03T03:00:00.000000000,261.62,261.62,247.64976,247.64976,166.21059,293.14751
2022-07-03T04:00:00.000000000,289.58,289.58,267.77517,267.77517,186.336,313.27292
2022-07-03T05:00:00.000000000,274.75,274.75,263.13873,263.13872,181.69954,308.63646
2022-07-03T06:00:00.000000000,251.27,251.27,247.65687,247.65687,166.21769,293.15461
2022-07-03T07:00:00.000000000,236.58,236.58,230.30003,230.30002,148.86084,275.79776
2022-07-03T08:00:00.000000000,209.17,209.17,216.78837,216.78836,135.34918,262.2861
2022-07-03T09:00:00.000000000,190.92,190.92,204.46418,204.46418,123.02501,249.96193
2022-07-03T10:00:00.000000000,195.58,195.58,192.92175,192.92175,111.48258,238.4195
2022-07-03T11:00:00.000000000,177.63,177.63,186.79096,186.79096,105.35179,232.2887
2022-07-03T12:00:00.000000000,168.24,168.24,189.44745,189.44745,108.00827,234.94519
2022-07-03T13:00:00.000000000,177.3,177.3,188.09168,188.09168,106.65251,233.58942
2022-07-03T14:00:00.000000000,164.0,164.0,170.54309,170.54309,89.10392,216.04084
2022-07-03T15:00:00.000000000,140.54,140.54,139.83688,139.83688,58.3977,185.33462
2022-07-03T16:00:00.000000000,145.9,145.9,119.56275,119.56275,38.12357,165.06049
2022-07-03T17:00:00.000000000,142.41,142.41,116.07311,116.07311,34.63394,161.57086
2022-07-03T18:00:00.000000000,135.51,135.51,118.66785,118.66785,37.22867,164.16559
2022-07-03T19:00:00.000000000,126.97,126.97,118.69117,118.69118,37.25201,164.18893
2022-07-03T20:00:00.000000000,123.33,123.33,122.96111,122.9611,41.52192,168.45884
2022-07-03T21:00:00.000000000,115.85,115.85,130.64068,130.64067,49.20149,176.13841
2022-07-03T22:00:00.000000000,118.13,118.13,134.30804,134.30804,52.86887,179.80578
2022-07-03T23:00:00.000000000,122.44,122.44,137.31931,137.31931,55.88014,182.81706
2022-07-04T00:00:00.000000000,133.69,133.69,145.13964,145.13963,76.68214,193.10548
2022-07-04T01:00:00.000000000,143.24,143.24,165.81257,165.81256,97.35507,213.77841
2022-07-04T02:00:00.000000000,159.06,159.06,201.78532,201.78531,133.32781,249.75115
2022-07-04T03:00:00.000000000,219.49,219.49,240.93288,240.93288,172.47539,288.89873
2022-07-04T04:00:00.000000000,243.11,243.11,264.75583,264.75583,196.29834,312.72168
