index,time,pdu,measured_power_util
0,2019-05-01 00:00:00,pdu6,0.659
1,2019-05-01 00:05:00,pdu6,0.657
2,2019-05-01 00:10:00,pdu6,0.664
3,2019-05-01 00:15:00,pdu6,0.673
4,2019-05-01 00:20:00,pdu6,0.677
5,2019-05-01 00:25:00,pdu6,0.681
6,2019-05-01 00:30:00,pdu6,0.682
7,2019-05-01 00:35:00,pdu6,0.678
8,2019-05-01 00:40:00,pdu6,0.663
9,2019-05-01 00:45:00,pdu6,0.644
10,2019-05-01 00:50:00,pdu6,0.629
11,2019-05-01 00:55:00,pdu6,0.62
12,2019-05-01 01:00:00,pdu6,0.621
13,2019-05-01 01:05:00,pdu6,0.621
14,2019-05-01 01:10:00,pdu6,0.613
15,2019-05-01 01:15:00,pdu6,0.615
16,2019-05-01 01:20:00,pdu6,0.612
17,2019-05-01 01:25:00,pdu6,0.613
18,2019-05-01 01:30:00,pdu6,0.618
19,2019-05-01 01:35:00,pdu6,0.628
20,2019-05-01 01:40:00,pdu6,0.633
21,2019-05-01 01:45:00,pdu6,0.636
22,2019-05-01 01:50:00,pdu6,0.634
23,2019-05-01 01:55:00,pdu6,0.633
24,2019-05-01 02:00:00,pdu6,0.632
25,2019-05-01 02:05:00,pdu6,0.634
26,2019-05-01 02:10:00,pdu6,0.631
27,2019-05-01 02:15:00,pdu6,0.626
28,2019-05-01 02:20:00,pdu6,0.626
29,2019-05-01 02:25:00,pdu6,0.627
30,2019-05-01 02:30:00,pdu6,0.633
31,2019-05-01 02:35:00,pdu6,0.627
32,2019-05-01 02:40:00,pdu6,0.627
33,2019-05-01 02:45:00,pdu6,0.623
34,2019-05-01 02:50:00,pdu6,0.629
35,2019-05-01 02:55:00,pdu6,0.633
36,2019-05-01 03:00:00,pdu6,0.635
37,2019-05-01 03:05:00,pdu6,0.635
38,2019-05-01 03:10:00,pdu6,0.63
39,2019-05-01 03:15:00,pdu6,0.629
40,2019-05-01 03:20:00,pdu6,0.63
41,2019-05-01 03:25:00,pdu6,0.624
42,2019-05-01 03:30:00,pdu6,0.625
43,2019-05-01 03:35:00,pdu6,0.625
44,2019-05-01 03:40:00,pdu6,0.626
45,2019-05-01 03:45:00,pdu6,0.633
46,2019-05-01 03:50:00,pdu6,0.633
47,2019-05-01 03:55:00,pdu6,0.634
48,2019-05-01 04:00:00,pdu6,0.629
49,2019-05-01 04:05:00,pdu6,0.633
50,2019-05-01 04:10:00,pdu6,0.639
51,2019-05-01 04:15:00,pdu6,0.641
52,2019-05-01 04:20:00,pdu6,0.641
53,2019-05-01 04:25:00,pdu6,0.641
54,2019-05-01 04:30:00,pdu6,0.638
55,2019-05-01 04:35:00,pdu6,0.641
56,2019-05-01 04:40:00,pdu6,0.642
57,2019-05-01 04:45:00,pdu6,0.647
58,2019-05-01 04:50:00,pdu6,0.649
59,2019-05-01 04:55:00,pdu6,0.65
60,2019-05-01 05:00:00,pdu6,0.651
61,2019-05-01 05:05:00,pdu6,0.651
62,2019-05-01 05:10:00,pdu6,0.646
63,2019-05-01 05:15:00,pdu6,0.641
64,2019-05-01 05:20:00,pdu6,0.64
65,2019-05-01 05:25:00,pdu6,0.637
66,2019-05-01 05:30:00,pdu6,0.636
67,2019-05-01 05:35:00,pdu6,0.639
68,2019-05-01 05:40:00,pdu6,0.644
69,2019-05-01 05:45:00,pdu6,0.647
70,2019-05-01 05:50:00,pdu6,0.644
71,2019-05-01 05:55:00,pdu6,0.638
72,2019-05-01 06:00:00,pdu6,0.639
73,2019-05-01 06:05:00,pdu6,0.639
74,2019-05-01 06:10:00,pdu6,0.64
75,2019-05-01 06:15:00,pdu6,0.637
76,2019-05-01 06:20:00,pdu6,0.634
77,2019-05-01 06:25:00,pdu6,0.635
78,2019-05-01 06:30:00,pdu6,0.637
79,2019-05-01 06:35:00,pdu6,0.635
80,2019-05-01 06:40:00,pdu6,0.637
81,2019-05-01 06:45:00,pdu6,0.639
82,2019-05-01 06:50:00,pdu6,0.64
83,2019-05-01 06:55:00,pdu6,0.641
84,2019-05-01 07:00:00,pdu6,0.643
85,2019-05-01 07:05:00,pdu6,0.643
86,2019-05-01 07:10:00,pdu6,0.634
87,2019-05-01 07:15:00,pdu6,0.631
88,2019-05-01 07:20:00,pdu6,0.633
89,2019-05-01 07:25:00,pdu6,0.636
90,2019-05-01 07:30:00,pdu6,0.637
91,2019-05-01 07:35:00,pdu6,0.639
92,2019-05-01 07:40:00,pdu6,0.644
93,2019-05-01 07:45:00,pdu6,0.645
94,2019-05-01 07:50:00,pdu6,0.643
95,2019-05-01 07:55:00,pdu6,0.645
96,2019-05-01 08:00:00,pdu6,0.642
97,2019-05-01 08:05:00,pdu6,0.645
98,2019-05-01 08:10:00,pdu6,0.648
99,2019-05-01 08:15:00,pdu6,0.644
100,2019-05-01 08:20:00,pdu6,0.645
101,2019-05-01 08:25:00,pdu6,0.647
102,2019-05-01 08:30:00,pdu6,0.646
103,2019-05-01 08:35:00,pdu6,0.648
104,2019-05-01 08:40:00,pdu6,0.648
105,2019-05-01 08:45:00,pdu6,0.644
106,2019-05-01 08:50:00,pdu6,0.646
107,2019-05-01 08:55:00,pdu6,0.644
108,2019-05-01 09:00:00,pdu6,0.643
109,2019-05-01 09:05:00,pdu6,0.646
110,2019-05-01 09:10:00,pdu6,0.65
111,2019-05-01 09:15:00,pdu6,0.647
112,2019-05-01 09:20:00,pdu6,0.648
113,2019-05-01 09:25:00,pdu6,0.647
114,2019-05-01 09:30:00,pdu6,0.651
115,2019-05-01 09:35:00,pdu6,0.649
116,2019-05-01 09:40:00,pdu6,0.65
117,2019-05-01 09:45:00,pdu6,0.645
118,2019-05-01 09:50:00,pdu6,0.639
119,2019-05-01 09:55:00,pdu6,0.636
120,2019-05-01 10:00:00,pdu6,0.641
121,2019-05-01 10:05:00,pdu6,0.64
122,2019-05-01 10:10:00,pdu6,0.645
123,2019-05-01 10:15:00,pdu6,0.649
124,2019-05-01 10:20:00,pdu6,0.651
125,2019-05-01 10:25:00,pdu6,0.649
126,2019-05-01 10:30:00,pdu6,0.653
127,2019-05-01 10:35:00,pdu6,0.651
128,2019-05-01 10:40:00,pdu6,0.649
129,2019-05-01 10:45:00,pdu6,0.65
130,2019-05-01 10:50:00,pdu6,0.648
131,2019-05-01 10:55:00,pdu6,0.645
132,2019-05-01 11:00:00,pdu6,0.648
133,2019-05-01 11:05:00,pdu6,0.649
134,2019-05-01 11:10:00,pdu6,0.652
135,2019-05-01 11:15:00,pdu6,0.652
136,2019-05-01 11:20:00,pdu6,0.655
137,2019-05-01 11:25:00,pdu6,0.662
138,2019-05-01 11:30:00,pdu6,0.659
139,2019-05-01 11:35:00,pdu6,0.662
140,2019-05-01 11:40:00,pdu6,0.667
141,2019-05-01 11:45:00,pdu6,0.67
142,2019-05-01 11:50:00,pdu6,0.672
143,2019-05-01 11:55:00,pdu6,0.676
144,2019-05-01 12:00:00,pdu6,0.68
145,2019-05-01 12:05:00,pdu6,0.68
146,2019-05-01 12:10:00,pdu6,0.667
147,2019-05-01 12:15:00,pdu6,0.666
148,2019-05-01 12:20:00,pdu6,0.663
149,2019-05-01 12:25:00,pdu6,0.666
150,2019-05-01 12:30:00,pdu6,0.671
151,2019-05-01 12:35:00,pdu6,0.672
152,2019-05-01 12:40:00,pdu6,0.667
153,2019-05-01 12:45:00,pdu6,0.665
154,2019-05-01 12:50:00,pdu6,0.665
155,2019-05-01 12:55:00,pdu6,0.662
156,2019-05-01 13:00:00,pdu6,0.655
157,2019-05-01 13:05:00,pdu6,0.657
158,2019-05-01 13:10:00,pdu6,0.658
159,2019-05-01 13:15:00,pdu6,0.661
160,2019-05-01 13:20:00,pdu6,0.662
161,2019-05-01 13:25:00,pdu6,0.663
162,2019-05-01 13:30:00,pdu6,0.665
163,2019-05-01 13:35:00,pdu6,0.672
164,2019-05-01 13:40:00,pdu6,0.679
165,2019-05-01 13:45:00,pdu6,0.682
166,2019-05-01 13:50:00,pdu6,0.678
167,2019-05-01 13:55:00,pdu6,0.673
168,2019-05-01 14:00:00,pdu6,0.674
169,2019-05-01 14:05:00,pdu6,0.675
170,2019-05-01 14:10:00,pdu6,0.672
171,2019-05-01 14:15:00,pdu6,0.675
172,2019-05-01 14:20:00,pdu6,0.676
173,2019-05-01 14:25:00,pdu6,0.673
174,2019-05-01 14:30:00,pdu6,0.672
175,2019-05-01 14:35:00,pdu6,0.674
176,2019-05-01 14:40:00,pdu6,0.671
177,2019-05-01 14:45:00,pdu6,0.664
178,2019-05-01 14:50:00,pdu6,0.666
179,2019-05-01 14:55:00,pdu6,0.67
180,2019-05-01 15:00:00,pdu6,0.672
181,2019-05-01 15:05:00,pdu6,0.679
182,2019-05-01 15:10:00,pdu6,0.677
183,2019-05-01 15:15:00,pdu6,0.674
184,2019-05-01 15:20:00,pdu6,0.676
185,2019-05-01 15:25:00,pdu6,0.682
186,2019-05-01 15:30:00,pdu6,0.687
187,2019-05-01 15:35:00,pdu6,0.691
188,2019-05-01 15:40:00,pdu6,0.687
189,2019-05-01 15:45:00,pdu6,0.682
190,2019-05-01 15:50:00,pdu6,0.678
191,2019-05-01 15:55:00,pdu6,0.677
192,2019-05-01 16:00:00,pdu6,0.683
193,2019-05-01 16:05:00,pdu6,0.686
194,2019-05-01 16:10:00,pdu6,0.691
195,2019-05-01 16:15:00,pdu6,0.69
196,2019-05-01 16:20:00,pdu6,0.689
197,2019-05-01 16:25:00,pdu6,0.682
198,2019-05-01 16:30:00,pdu6,0.682
199,2019-05-01 16:35:00,pdu6,0.683
200,2019-05-01 16:40:00,pdu6,0.683
201,2019-05-01 16:45:00,pdu6,0.683
202,2019-05-01 16:50:00,pdu6,0.686
203,2019-05-01 16:55:00,pdu6,0.687
204,2019-05-01 17:00:00,pdu6,0.689
205,2019-05-01 17:05:00,pdu6,0.69
206,2019-05-01 17:10:00,pdu6,0.689
207,2019-05-01 17:15:00,pdu6,0.688
208,2019-05-01 17:20:00,pdu6,0.685
209,2019-05-01 17:25:00,pdu6,0.684
210,2019-05-01 17:30:00,pdu6,0.687
211,2019-05-01 17:35:00,pdu6,0.69
212,2019-05-01 17:40:00,pdu6,0.691
213,2019-05-01 17:45:00,pdu6,0.693
214,2019-05-01 17:50:00,pdu6,0.697
215,2019-05-01 17:55:00,pdu6,0.705
216,2019-05-01 18:00:00,pdu6,0.712
217,2019-05-01 18:05:00,pdu6,0.722
218,2019-05-01 18:10:00,pdu6,0.728
219,2019-05-01 18:15:00,pdu6,0.731
220,2019-05-01 18:20:00,pdu6,0.728
221,2019-05-01 18:25:00,pdu6,0.72
222,2019-05-01 18:30:00,pdu6,0.715
223,2019-05-01 18:35:00,pdu6,0.713
224,2019-05-01 18:40:00,pdu6,0.712
225,2019-05-01 18:45:00,pdu6,0.71
226,2019-05-01 18:50:00,pdu6,0.706
227,2019-05-01 18:55:00,pdu6,0.701
228,2019-05-01 19:00:00,pdu6,0.696
229,2019-05-01 19:05:00,pdu6,0.693
230,2019-05-01 19:10:00,pdu6,0.692
231,2019-05-01 19:15:00,pdu6,0.694
232,2019-05-01 19:20:00,pdu6,0.695
233,2019-05-01 19:25:00,pdu6,0.699
234,2019-05-01 19:30:00,pdu6,0.697
235,2019-05-01 19:35:00,pdu6,0.696
236,2019-05-01 19:40:00,pdu6,0.695
237,2019-05-01 19:45:00,pdu6,0.696
238,2019-05-01 19:50:00,pdu6,0.699
239,2019-05-01 19:55:00,pdu6,0.698
240,2019-05-01 20:00:00,pdu6,0.697
241,2019-05-01 20:05:00,pdu6,0.696
242,2019-05-01 20:10:00,pdu6,0.691
243,2019-05-01 20:15:00,pdu6,0.689
244,2019-05-01 20:20:00,pdu6,0.692
245,2019-05-01 20:25:00,pdu6,0.693
246,2019-05-01 20:30:00,pdu6,0.681
247,2019-05-01 20:35:00,pdu6,0.662
248,2019-05-01 20:40:00,pdu6,0.639
249,2019-05-01 20:45:00,pdu6,0.628
250,2019-05-01 20:50:00,pdu6,0.625
251,2019-05-01 20:55:00,pdu6,0.625
252,2019-05-01 21:00:00,pdu6,0.626
253,2019-05-01 21:05:00,pdu6,0.626
254,2019-05-01 21:10:00,pdu6,0.621
255,2019-05-01 21:15:00,pdu6,0.617
256,2019-05-01 21:20:00,pdu6,0.621
257,2019-05-01 21:25:00,pdu6,0.622
258,2019-05-01 21:30:00,pdu6,0.615
259,2019-05-01 21:35:00,pdu6,0.619
260,2019-05-01 21:40:00,pdu6,0.625
261,2019-05-01 21:45:00,pdu6,0.633
262,2019-05-01 21:50:00,pdu6,0.651
263,2019-05-01 21:55:00,pdu6,0.663
264,2019-05-01 22:00:00,pdu6,0.671
265,2019-05-01 22:05:00,pdu6,0.67
266,2019-05-01 22:10:00,pdu6,0.665
267,2019-05-01 22:15:00,pdu6,0.664
268,2019-05-01 22:20:00,pdu6,0.66
269,2019-05-01 22:25:00,pdu6,0.659
270,2019-05-01 22:30:00,pdu6,0.657
271,2019-05-01 22:35:00,pdu6,0.657
272,2019-05-01 22:40:00,pdu6,0.649
273,2019-05-01 22:45:00,pdu6,0.653
274,2019-05-01 22:50:00,pdu6,0.64
275,2019-05-01 22:55:00,pdu6,0.635
276,2019-05-01 23:00:00,pdu6,0.655
277,2019-05-01 23:05:00,pdu6,0.668
278,2019-05-01 23:10:00,pdu6,0.645
279,2019-05-01 23:15:00,pdu6,0.634
280,2019-05-01 23:20:00,pdu6,0.658
281,2019-05-01 23:25:00,pdu6,0.659
282,2019-05-01 23:30:00,pdu6,0.655
283,2019-05-01 23:35:00,pdu6,0.657
284,2019-05-01 23:40:00,pdu6,0.663
285,2019-05-01 23:45:00,pdu6,0.663
286,2019-05-01 23:50:00,pdu6,0.666
287,2019-05-01 23:55:00,pdu6,0.667
288,2019-05-02 00:00:00,pdu6,0.666
289,2019-05-02 00:05:00,pdu6,0.672
290,2019-05-02 00:10:00,pdu6,0.677
291,2019-05-02 00:15:00,pdu6,0.673
292,2019-05-02 00:20:00,pdu6,0.667
293,2019-05-02 00:25:00,pdu6,0.67
294,2019-05-02 00:30:00,pdu6,0.669
295,2019-05-02 00:35:00,pdu6,0.67
296,2019-05-02 00:40:00,pdu6,0.667
297,2019-05-02 00:45:00,pdu6,0.668
298,2019-05-02 00:50:00,pdu6,0.675
299,2019-05-02 00:55:00,pdu6,0.674
300,2019-05-02 01:00:00,pdu6,0.675
301,2019-05-02 01:05:00,pdu6,0.683
302,2019-05-02 01:10:00,pdu6,0.686
303,2019-05-02 01:15:00,pdu6,0.682
304,2019-05-02 01:20:00,pdu6,0.682
305,2019-05-02 01:25:00,pdu6,0.682
306,2019-05-02 01:30:00,pdu6,0.684
307,2019-05-02 01:35:00,pdu6,0.685
308,2019-05-02 01:40:00,pdu6,0.685
309,2019-05-02 01:45:00,pdu6,0.691
310,2019-05-02 01:50:00,pdu6,0.691
311,2019-05-02 01:55:00,pdu6,0.698
312,2019-05-02 02:00:00,pdu6,0.708
313,2019-05-02 02:05:00,pdu6,0.716
314,2019-05-02 02:10:00,pdu6,0.716
315,2019-05-02 02:15:00,pdu6,0.715
316,2019-05-02 02:20:00,pdu6,0.712
317,2019-05-02 02:25:00,pdu6,0.708
318,2019-05-02 02:30:00,pdu6,0.704
319,2019-05-02 02:35:00,pdu6,0.699
320,2019-05-02 02:40:00,pdu6,0.695
321,2019-05-02 02:45:00,pdu6,0.694
322,2019-05-02 02:50:00,pdu6,0.698
323,2019-05-02 02:55:00,pdu6,0.706
324,2019-05-02 03:00:00,pdu6,0.702
325,2019-05-02 03:05:00,pdu6,0.696
326,2019-05-02 03:10:00,pdu6,0.699
327,2019-05-02 03:15:00,pdu6,0.704
328,2019-05-02 03:20:00,pdu6,0.706
329,2019-05-02 03:25:00,pdu6,0.699
330,2019-05-02 03:30:00,pdu6,0.697
331,2019-05-02 03:35:00,pdu6,0.695
332,2019-05-02 03:40:00,pdu6,0.694
333,2019-05-02 03:45:00,pdu6,0.697
334,2019-05-02 03:50:00,pdu6,0.694
335,2019-05-02 03:55:00,pdu6,0.694
336,2019-05-02 04:00:00,pdu6,0.699
337,2019-05-02 04:05:00,pdu6,0.704
338,2019-05-02 04:10:00,pdu6,0.708
339,2019-05-02 04:15:00,pdu6,0.708
340,2019-05-02 04:20:00,pdu6,0.708
341,2019-05-02 04:25:00,pdu6,0.708
342,2019-05-02 04:30:00,pdu6,0.709
343,2019-05-02 04:35:00,pdu6,0.71
344,2019-05-02 04:40:00,pdu6,0.713
345,2019-05-02 04:45:00,pdu6,0.711
346,2019-05-02 04:50:00,pdu6,0.708
347,2019-05-02 04:55:00,pdu6,0.712
348,2019-05-02 05:00:00,pdu6,0.713
349,2019-05-02 05:05:00,pdu6,0.713
350,2019-05-02 05:10:00,pdu6,0.714
351,2019-05-02 05:15:00,pdu6,0.716
352,2019-05-02 05:20:00,pdu6,0.717
353,2019-05-02 05:25:00,pdu6,0.718
354,2019-05-02 05:30:00,pdu6,0.723
355,2019-05-02 05:35:00,pdu6,0.722
356,2019-05-02 05:40:00,pdu6,0.721
357,2019-05-02 05:45:00,pdu6,0.719
358,2019-05-02 05:50:00,pdu6,0.719
359,2019-05-02 05:55:00,pdu6,0.718
360,2019-05-02 06:00:00,pdu6,0.717
361,2019-05-02 06:05:00,pdu6,0.716
362,2019-05-02 06:10:00,pdu6,0.713
363,2019-05-02 06:15:00,pdu6,0.718
364,2019-05-02 06:20:00,pdu6,0.718
365,2019-05-02 06:25:00,pdu6,0.719
366,2019-05-02 06:30:00,pdu6,0.716
367,2019-05-02 06:35:00,pdu6,0.717
368,2019-05-02 06:40:00,pdu6,0.72
369,2019-05-02 06:45:00,pdu6,0.72
370,2019-05-02 06:50:00,pdu6,0.723
371,2019-05-02 06:55:00,pdu6,0.727
372,2019-05-02 07:00:00,pdu6,0.727
373,2019-05-02 07:05:00,pdu6,0.723
374,2019-05-02 07:10:00,pdu6,0.714
375,2019-05-02 07:15:00,pdu6,0.707
376,2019-05-02 07:20:00,pdu6,0.702
377,2019-05-02 07:25:00,pdu6,0.704
378,2019-05-02 07:30:00,pdu6,0.713
379,2019-05-02 07:35:00,pdu6,0.722
380,2019-05-02 07:40:00,pdu6,0.729
381,2019-05-02 07:45:00,pdu6,0.72
382,2019-05-02 07:50:00,pdu6,0.712
383,2019-05-02 07:55:00,pdu6,0.709
384,2019-05-02 08:00:00,pdu6,0.712
385,2019-05-02 08:05:00,pdu6,0.713
386,2019-05-02 08:10:00,pdu6,0.71
387,2019-05-02 08:15:00,pdu6,0.707
388,2019-05-02 08:20:00,pdu6,0.71
389,2019-05-02 08:25:00,pdu6,0.712
390,2019-05-02 08:30:00,pdu6,0.709
391,2019-05-02 08:35:00,pdu6,0.708
392,2019-05-02 08:40:00,pdu6,0.711
393,2019-05-02 08:45:00,pdu6,0.71
394,2019-05-02 08:50:00,pdu6,0.714
395,2019-05-02 08:55:00,pdu6,0.715
396,2019-05-02 09:00:00,pdu6,0.713
397,2019-05-02 09:05:00,pdu6,0.712
398,2019-05-02 09:10:00,pdu6,0.714
399,2019-05-02 09:15:00,pdu6,0.718
400,2019-05-02 09:20:00,pdu6,0.721
401,2019-05-02 09:25:00,pdu6,0.721
402,2019-05-02 09:30:00,pdu6,0.721
403,2019-05-02 09:35:00,pdu6,0.717
404,2019-05-02 09:40:00,pdu6,0.717
405,2019-05-02 09:45:00,pdu6,0.716
406,2019-05-02 09:50:00,pdu6,0.718
407,2019-05-02 09:55:00,pdu6,0.719
408,2019-05-02 10:00:00,pdu6,0.715
409,2019-05-02 10:05:00,pdu6,0.715
410,2019-05-02 10:10:00,pdu6,0.714
411,2019-05-02 10:15:00,pdu6,0.713
412,2019-05-02 10:20:00,pdu6,0.705
413,2019-05-02 10:25:00,pdu6,0.703
414,2019-05-02 10:30:00,pdu6,0.703
415,2019-05-02 10:35:00,pdu6,0.709
416,2019-05-02 10:40:00,pdu6,0.701
417,2019-05-02 10:45:00,pdu6,0.696
418,2019-05-02 10:50:00,pdu6,0.709
419,2019-05-02 10:55:00,pdu6,0.723
420,2019-05-02 11:00:00,pdu6,0.728
421,2019-05-02 11:05:00,pdu6,0.729
422,2019-05-02 11:10:00,pdu6,0.726
423,2019-05-02 11:15:00,pdu6,0.718
424,2019-05-02 11:20:00,pdu6,0.719
425,2019-05-02 11:25:00,pdu6,0.719
426,2019-05-02 11:30:00,pdu6,0.715
427,2019-05-02 11:35:00,pdu6,0.712
428,2019-05-02 11:40:00,pdu6,0.713
429,2019-05-02 11:45:00,pdu6,0.712
430,2019-05-02 11:50:00,pdu6,0.709
431,2019-05-02 11:55:00,pdu6,0.702
432,2019-05-02 12:00:00,pdu6,0.703
433,2019-05-02 12:05:00,pdu6,0.706
434,2019-05-02 12:10:00,pdu6,0.709
435,2019-05-02 12:15:00,pdu6,0.71
436,2019-05-02 12:20:00,pdu6,0.708
437,2019-05-02 12:25:00,pdu6,0.703
438,2019-05-02 12:30:00,pdu6,0.704
439,2019-05-02 12:35:00,pdu6,0.702
440,2019-05-02 12:40:00,pdu6,0.701
441,2019-05-02 12:45:00,pdu6,0.698
442,2019-05-02 12:50:00,pdu6,0.697
443,2019-05-02 12:55:00,pdu6,0.7
444,2019-05-02 13:00:00,pdu6,0.702
445,2019-05-02 13:05:00,pdu6,0.703
446,2019-05-02 13:10:00,pdu6,0.698
447,2019-05-02 13:15:00,pdu6,0.7
448,2019-05-02 13:20:00,pdu6,0.701
449,2019-05-02 13:25:00,pdu6,0.697
450,2019-05-02 13:30:00,pdu6,0.698
451,2019-05-02 13:35:00,pdu6,0.693
452,2019-05-02 13:40:00,pdu6,0.698
453,2019-05-02 13:45:00,pdu6,0.705
454,2019-05-02 13:50:00,pdu6,0.706
455,2019-05-02 13:55:00,pdu6,0.705
456,2019-05-02 14:00:00,pdu6,0.704
457,2019-05-02 14:05:00,pdu6,0.701
458,2019-05-02 14:10:00,pdu6,0.705
459,2019-05-02 14:15:00,pdu6,0.707
460,2019-05-02 14:20:00,pdu6,0.707
461,2019-05-02 14:25:00,pdu6,0.703
462,2019-05-02 14:30:00,pdu6,0.704
463,2019-05-02 14:35:00,pdu6,0.708
464,2019-05-02 14:40:00,pdu6,0.705
465,2019-05-02 14:45:00,pdu6,0.704
466,2019-05-02 14:50:00,pdu6,0.705
467,2019-05-02 14:55:00,pdu6,0.703
468,2019-05-02 15:00:00,pdu6,0.698
469,2019-05-02 15:05:00,pdu6,0.698
470,2019-05-02 15:10:00,pdu6,0.7
471,2019-05-02 15:15:00,pdu6,0.703
472,2019-05-02 15:20:00,pdu6,0.704
473,2019-05-02 15:25:00,pdu6,0.705
474,2019-05-02 15:30:00,pdu6,0.7
475,2019-05-02 15:35:00,pdu6,0.702
476,2019-05-02 15:40:00,pdu6,0.701
477,2019-05-02 15:45:00,pdu6,0.696
478,2019-05-02 15:50:00,pdu6,0.7
479,2019-05-02 15:55:00,pdu6,0.704
480,2019-05-02 16:00:00,pdu6,0.707
481,2019-05-02 16:05:00,pdu6,0.707
482,2019-05-02 16:10:00,pdu6,0.699
483,2019-05-02 16:15:00,pdu6,0.697
484,2019-05-02 16:20:00,pdu6,0.699
485,2019-05-02 16:25:00,pdu6,0.702
486,2019-05-02 16:30:00,pdu6,0.7
487,2019-05-02 16:35:00,pdu6,0.7
488,2019-05-02 16:40:00,pdu6,0.702
489,2019-05-02 16:45:00,pdu6,0.703
490,2019-05-02 16:50:00,pdu6,0.701
491,2019-05-02 16:55:00,pdu6,0.701
492,2019-05-02 17:00:00,pdu6,0.708
493,2019-05-02 17:05:00,pdu6,0.714
494,2019-05-02 17:10:00,pdu6,0.721
495,2019-05-02 17:15:00,pdu6,0.721
496,2019-05-02 17:20:00,pdu6,0.718
497,2019-05-02 17:25:00,pdu6,0.719
498,2019-05-02 17:30:00,pdu6,0.722
499,2019-05-02 17:35:00,pdu6,0.727
500,2019-05-02 17:40:00,pdu6,0.729
501,2019-05-02 17:45:00,pdu6,0.725
502,2019-05-02 17:50:00,pdu6,0.726
503,2019-05-02 17:55:00,pdu6,0.724
504,2019-05-02 18:00:00,pdu6,0.721
505,2019-05-02 18:05:00,pdu6,0.721
506,2019-05-02 18:10:00,pdu6,0.722
507,2019-05-02 18:15:00,pdu6,0.727
508,2019-05-02 18:20:00,pdu6,0.727
509,2019-05-02 18:25:00,pdu6,0.727
510,2019-05-02 18:30:00,pdu6,0.726
511,2019-05-02 18:35:00,pdu6,0.727
512,2019-05-02 18:40:00,pdu6,0.725
513,2019-05-02 18:45:00,pdu6,0.727
514,2019-05-02 18:50:00,pdu6,0.727
515,2019-05-02 18:55:00,pdu6,0.728
516,2019-05-02 19:00:00,pdu6,0.728
517,2019-05-02 19:05:00,pdu6,0.728
518,2019-05-02 19:10:00,pdu6,0.728
519,2019-05-02 19:15:00,pdu6,0.721
520,2019-05-02 19:20:00,pdu6,0.718
521,2019-05-02 19:25:00,pdu6,0.717
522,2019-05-02 19:30:00,pdu6,0.719
523,2019-05-02 19:35:00,pdu6,0.718
524,2019-05-02 19:40:00,pdu6,0.717
525,2019-05-02 19:45:00,pdu6,0.718
526,2019-05-02 19:50:00,pdu6,0.717
527,2019-05-02 19:55:00,pdu6,0.714
528,2019-05-02 20:00:00,pdu6,0.719
529,2019-05-02 20:05:00,pdu6,0.721
530,2019-05-02 20:10:00,pdu6,0.714
531,2019-05-02 20:15:00,pdu6,0.713
532,2019-05-02 20:20:00,pdu6,0.717
533,2019-05-02 20:25:00,pdu6,0.718
534,2019-05-02 20:30:00,pdu6,0.716
535,2019-05-02 20:35:00,pdu6,0.716
536,2019-05-02 20:40:00,pdu6,0.716
537,2019-05-02 20:45:00,pdu6,0.713
538,2019-05-02 20:50:00,pdu6,0.721
539,2019-05-02 20:55:00,pdu6,0.72
540,2019-05-02 21:00:00,pdu6,0.716
541,2019-05-02 21:05:00,pdu6,0.715
542,2019-05-02 21:10:00,pdu6,0.711
543,2019-05-02 21:15:00,pdu6,0.709
544,2019-05-02 21:20:00,pdu6,0.713
545,2019-05-02 21:25:00,pdu6,0.711
546,2019-05-02 21:30:00,pdu6,0.707
547,2019-05-02 21:35:00,pdu6,0.703
548,2019-05-02 21:40:00,pdu6,0.693
549,2019-05-02 21:45:00,pdu6,0.683
550,2019-05-02 21:50:00,pdu6,0.674
551,2019-05-02 21:55:00,pdu6,0.674
552,2019-05-02 22:00:00,pdu6,0.679
553,2019-05-02 22:05:00,pdu6,0.686
554,2019-05-02 22:10:00,pdu6,0.698
555,2019-05-02 22:15:00,pdu6,0.707
556,2019-05-02 22:20:00,pdu6,0.713
557,2019-05-02 22:25:00,pdu6,0.707
558,2019-05-02 22:30:00,pdu6,0.699
559,2019-05-02 22:35:00,pdu6,0.687
560,2019-05-02 22:40:00,pdu6,0.69
561,2019-05-02 22:45:00,pdu6,0.692
562,2019-05-02 22:50:00,pdu6,0.698
563,2019-05-02 22:55:00,pdu6,0.699
564,2019-05-02 23:00:00,pdu6,0.699
565,2019-05-02 23:05:00,pdu6,0.702
566,2019-05-02 23:10:00,pdu6,0.7
567,2019-05-02 23:15:00,pdu6,0.703
568,2019-05-02 23:20:00,pdu6,0.704
569,2019-05-02 23:25:00,pdu6,0.703
570,2019-05-02 23:30:00,pdu6,0.701
571,2019-05-02 23:35:00,pdu6,0.7
572,2019-05-02 23:40:00,pdu6,0.694
573,2019-05-02 23:45:00,pdu6,0.683
574,2019-05-02 23:50:00,pdu6,0.672
575,2019-05-02 23:55:00,pdu6,0.668
576,2019-05-03 00:00:00,pdu6,0.667
577,2019-05-03 00:05:00,pdu6,0.676
578,2019-05-03 00:10:00,pdu6,0.687
579,2019-05-03 00:15:00,pdu6,0.69
580,2019-05-03 00:20:00,pdu6,0.693
581,2019-05-03 00:25:00,pdu6,0.687
