datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,392.11,392.11,437.78468,437.78468,398.23059,512.15699
2022-07-02T01:00:00.000000000,385.44,385.44,421.45004,421.45004,381.89595,495.82235
2022-07-02T02:00:00.000000000,393.97,393.97,403.48641,403.48641,363.93232,477.85872
2022-07-02T03:00:00.000000000,382.48,382.48,387.07973,387.07973,347.52564,461.45204
2022-07-02T04:00:00.000000000,362.22,362.22,365.2983,365.2983,325.7442,439.6706
2022-07-02T05:00:00.000000000,346.96,346.96,346.49826,346.49826,306.94417,420.87056
2022-07-02T06:00:00.000000000,328.97,328.97,335.45031,335.45031,295.89622,409.82262
2022-07-02T07:00:00.000000000,334.25,334.25,330.32121,330.32121,290.76712,404.69351
2022-07-02T08:00:00.000000000,339.61,339.61,330.83268,330.83268,291.27859,405.20498
2022-07-02T09:00:00.000000000,338.12,338.12,337.32031,337.3203,297.7662,411.6926
2022-07-02T10:00:00.000000000,352.4,352.4,349.37048,349.37045,309.81636,423.74276
2022-07-02T11:00:00.000000000,364.83,364.83,364.51705,364.51703,324.96294,438.88933
2022-07-02T12:00:00.000000000,377.31,377.31,378.09983,378.09983,338.54574,452.47214
2022-07-02T13:00:00.000000000,380.81,380.81,390.21692,390.21692,350.66283,464.58923
2022-07-02T14:00:00.000000000,360.17,360.17,397.43037,397.43039,357.8763,471.80269
2022-07-02T15:00:00.000000000,350.5,350.5,403.15742,403.1574,363.60331,477.5297
2022-07-02T16:00:00.000000000,365.27,365.27,408.2521,408.2521,368.69801,482.62441
2022-07-02T17:00:00.000000000,388.69,388.69,413.18066,413.18066,373.62656,487.55296
2022-07-02T18:00:00.000000000,405.95,405.95,419.2449,419.2449,379.69081,493.61721
2022-07-02T19:00:00.000000000,415.19,415.19,425.80174,425.80174,386.24765,500.17405
2022-07-02T20:00:00.000000000,414.48,414.48,426.27603,426.276,386.72191,500.64831
2022-07-02T21:00:00.000000000,398.19,398.19,423.84103,423.84103,384.28694,498.21333
2022-07-02T22:00:00.000000000,385.76,385.76,422.45553,422.45553,382.90144,496.82784
2022-07-02T23:00:00.000000000,368.34,368.34,418.38195,418.38195,378.82786,492.75425
2022-07-03T00:00:00.000000000,364.52,364.52,385.99274,385.99274,296.96335,413.31314
2022-07-03T01:00:00.000000000,371.07,371.07,380.37164,380.37164,291.34225,407.69204
2022-07-03T02:00:00.000000000,381.89,381.89,375.52903,375.52903,286.49964,402.84943
