datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-02T00:00:00.000000000,392.11,392.11,437.78468,437.78468,418.96967,481.91485
2022-07-02T01:00:00.000000000,385.44,385.44,421.45004,421.45004,402.63503,465.58021
2022-07-02T02:00:00.000000000,393.97,393.97,403.48641,403.48641,384.67139,447.61658
2022-07-02T03:00:00.000000000,382.48,382.48,387.07973,387.07973,368.26471,431.2099
2022-07-02T04:00:00.000000000,362.22,362.22,365.2983,365.2983,346.48328,409.42847
2022-07-02T05:00:00.000000000,346.96,346.96,346.49826,346.49826,327.68324,390.62843
2022-07-02T06:00:00.000000000,328.97,328.97,335.45031,335.45031,316.63529,379.58048
2022-07-02T07:00:00.000000000,334.25,334.25,330.32121,330.32121,311.50619,374.45138
2022-07-02T08:00:00.000000000,339.61,339.61,330.83268,330.83268,312.01766,374.96285
2022-07-02T09:00:00.000000000,338.12,338.12,337.32031,337.3203,318.50528,381.45047
2022-07-02T10:00:00.000000000,352.4,352.4,349.37048,349.37045,330.55544,393.50062
2022-07-02T11:00:00.000000000,364.83,364.83,364.51705,364.51703,345.70201,408.6472
2022-07-02T12:00:00.000000000,377.31,377.31,378.09983,378.09983,359.28481,422.23
2022-07-02T13:00:00.000000000,380.81,380.81,390.21692,390.21692,371.40191,434.34709
2022-07-02T14:00:00.000000000,360.17,360.17,397.43037,397.43039,378.61537,441.56056
2022-07-02T15:00:00.000000000,350.5,350.5,403.15742,403.1574,384.34238,447.28757
2022-07-02T16:00:00.000000000,365.27,365.27,408.2521,408.2521,389.43709,452.38227
2022-07-02T17:00:00.000000000,388.69,388.69,413.18066,413.18066,394.36564,457.31083
2022-07-02T18:00:00.000000000,405.95,405.95,419.2449,419.2449,400.42988,463.37507
2022-07-02T19:00:00.000000000,415.19,415.19,425.80174,425.80174,406.98672,469.93191
2022-07-02T20:00:00.000000000,414.48,414.48,426.27603,426.276,407.46098,470.40617
2022-07-02T21:00:00.000000000,398.19,398.19,423.84103,423.84103,405.02601,467.9712
