datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-22 23:00:00,0.718,152.02,151.40561,0.004057908,0.73175,111.24063500000001
2019-05-23 00:00:00,0.7043333333333334,157.75,165.69777,0.047965461,0.7261666666666667,114.55279166666668
2019-05-23 01:00:00,0.6923333333333334,162.5,198.92984,0.183129087,0.7209166666666667,117.14895833333333
2019-05-23 02:00:00,0.6950833333333333,193.06,232.56897,0.169880659,0.7195833333333334,138.92275833333335
2019-05-23 03:00:00,0.7174999999999999,233.84,249.15527,0.061468778,0.7223333333333333,168.91042666666667
2019-05-23 04:00:00,0.7286666666666667,232.35,249.33641,0.068126472,0.7258333333333332,168.64737499999998
2019-05-23 05:00:00,0.7153333333333333,227.99,244.39759,0.067134827,0.7203333333333334,164.22879666666668
2019-05-23 06:00:00,0.70725,221.89,236.30356,0.060995949,0.7156666666666666,158.79927666666663
2019-05-23 07:00:00,0.7168333333333333,212.13,226.32911,0.062736561,0.662,140.43006
2019-05-23 08:00:00,0.706,213.56,218.52565,0.022723419,0.6956666666666668,148.56657333333337
2019-05-23 09:00:00,0.7113333333333333,199.48,211.23735,0.055659428,0.7048333333333333,140.6001533333333
2019-05-23 10:00:00,0.7326666666666667,187.55,205.29205,0.086423464,0.718,134.6609
2019-05-23 11:00:00,0.72975,177.92,207.52135,0.142642432,0.7043333333333334,125.31498666666667
2019-05-23 12:00:00,0.7333333333333334,170.9,212.40009,0.195386405,0.6923333333333334,118.31976666666668
2019-05-23 13:00:00,0.729,170.85,205.83259,0.169956517,0.6950833333333333,118.75498749999998
2019-05-23 14:00:00,0.7185,160.7,186.02092,0.136118669,0.7174999999999999,115.30224999999997
2019-05-23 15:00:00,0.7190833333333333,118.98,159.20474,0.252660442,0.7286666666666667,86.69676000000001
2019-05-23 16:00:00,0.7225,112.34,136.81649,0.178900146,0.7153333333333333,80.36054666666666
2019-05-23 17:00:00,0.73175,109.14,124.77076,0.125275826,0.70725,77.189265
2019-05-23 18:00:00,0.7319166666666667,100.33,123.92319,0.190385593,0.7168333333333333,71.91988833333333
2019-05-23 19:00:00,0.71075,101.18,127.12545,0.20409328,0.706,71.43308
2019-05-23 20:00:00,0.6637500000000001,101.27,130.01648,0.221098741,0.7113333333333333,72.03672666666665
2019-05-23 21:00:00,0.6785833333333334,115.37,133.61873,0.136573144,0.7326666666666667,84.52775333333334
2019-05-23 22:00:00,0.7002499999999999,116.31,137.06153,0.151403023,0.72975,84.8772225
2019-05-23 23:00:00,0.7069166666666665,130.41,144.02175,0.094511766,0.7333333333333334,95.634
2019-05-24 00:00:00,0.7016666666666667,144.8,143.71691,0.007536274,0.729,105.5592
2019-05-24 01:00:00,0.7092499999999999,161.83,176.55517,0.083402655,0.7185,116.27485500000002
2019-05-24 02:00:00,0.7130833333333334,194.74,213.81256,0.089202243,0.7190833333333333,140.03428833333334
2019-05-24 03:00:00,0.7114166666666666,237.03,233.60453,0.014663543,0.7225,171.254175
2019-05-24 04:00:00,0.71075,237.54,234.06389,0.014851116,0.73175,173.819895
2019-05-24 05:00:00,0.7186666666666666,227.74,228.3791,0.002798417,0.7319166666666667,166.68670166666666
2019-05-24 06:00:00,0.7104166666666667,220.29,220.58329,0.001329611,0.71075,156.57111749999999
2019-05-24 07:00:00,0.70975,215.49,211.94494,0.016726325,0.6637500000000001,143.03148750000003
2019-05-24 08:00:00,0.7115833333333333,220.02,205.25782,0.071920183,0.6785833333333334,149.30190500000003
2019-05-24 09:00:00,0.72025,215.38,197.29734,0.091651819,0.7002499999999999,150.819845
2019-05-24 10:00:00,0.7352500000000001,202.37,189.59831,0.067361835,0.7069166666666665,143.0587258333333
2019-05-24 11:00:00,0.7335833333333333,193.53,191.08735,0.012782897,0.7016666666666667,135.79355
2019-05-24 12:00:00,0.7415833333333333,189.27,196.20798,0.035360335,0.7092499999999999,134.2397475
2019-05-24 13:00:00,0.7414166666666667,197.53,189.68308,0.041368582,0.7130833333333334,140.85535083333335
2019-05-24 14:00:00,0.7395833333333334,204.01,168.99619,0.207186979,0.7114166666666666,145.13611416666663
2019-05-24 15:00:00,0.735,153.1,142.63921,0.073337408,0.71075,108.81582499999999
2019-05-24 16:00:00,0.7304166666666667,129.62,121.27985,0.068767813,0.7186666666666666,93.15357333333333
2019-05-24 17:00:00,0.7271666666666666,124.93,108.74325,0.148852917,0.7104166666666667,88.75235416666668
2019-05-24 18:00:00,0.714,112.27,106.81676,0.051052288,0.70975,79.6836325
2019-05-24 19:00:00,0.6520833333333333,108.5,109.4549,0.008724141,0.7115833333333333,77.20679166666667
2019-05-24 20:00:00,0.685,109.46,112.29797,0.025271784,0.72025,78.83856499999999
2019-05-24 21:00:00,0.7011666666666666,119.7,116.53517,0.027157724,0.7352500000000001,88.00942500000001
2019-05-24 22:00:00,0.6969166666666666,133.21,120.99065,0.100994168,0.7335833333333333,97.72063583333333
