hour,measured_power_util
2022-07-06 11:00:00,0.7265833333333332
2022-07-06 12:00:00,0.7293333333333333
2022-07-06 13:00:00,0.73025
2022-07-06 14:00:00,0.7265833333333332
2022-07-06 15:00:00,0.7128333333333333
2022-07-06 16:00:00,0.7186666666666666
2022-07-06 17:00:00,0.7254999999999999
2022-07-06 18:00:00,0.6904166666666667
2022-07-06 19:00:00,0.668
2022-07-06 20:00:00,0.7004166666666666
2022-07-06 21:00:00,0.7084166666666666
2022-07-06 22:00:00,0.6969166666666666
2022-07-06 23:00:00,0.7105
2022-07-07 00:00:00,0.7148333333333333
2022-07-07 01:00:00,0.7095833333333332
2022-07-07 02:00:00,0.7069166666666665
2022-07-07 03:00:00,0.7176666666666667
2022-07-07 04:00:00,0.7299166666666667
2022-07-07 05:00:00,0.7376666666666667
2022-07-07 06:00:00,0.7409166666666667
2022-07-07 07:00:00,0.7209166666666667
2022-07-07 08:00:00,0.7013333333333334
2022-07-07 09:00:00,0.698
2022-07-07 10:00:00,0.7244999999999999
2022-07-07 11:00:00,0.7266666666666666
2022-07-07 12:00:00,0.7275
2022-07-07 13:00:00,0.7314166666666666
2022-07-07 14:00:00,0.7261666666666667
2022-07-07 15:00:00,0.7164999999999999
2022-07-07 16:00:00,0.7155833333333333
2022-07-07 17:00:00,0.71525
2022-07-07 18:00:00,0.68525
2022-07-07 19:00:00,0.6701666666666667
2022-07-07 20:00:00,0.7104166666666667
2022-07-07 21:00:00,0.7193333333333333
2022-07-07 22:00:00,0.6967500000000001
2022-07-07 23:00:00,0.7036666666666666
2022-07-08 00:00:00,0.694
2022-07-08 01:00:00,0.6843333333333333
2022-07-08 02:00:00,0.7028333333333333
2022-07-08 03:00:00,0.7139166666666666
2022-07-08 04:00:00,0.7161666666666666
2022-07-08 05:00:00,0.7120833333333333
2022-07-08 06:00:00,0.715
2022-07-08 07:00:00,0.7099166666666666
2022-07-08 08:00:00,0.7058333333333332
2022-07-08 09:00:00,0.7170833333333334
2022-07-08 10:00:00,0.7331666666666666
2022-07-08 11:00:00,0.7293333333333333
2022-07-08 12:00:00,0.7331666666666666
2022-07-08 13:00:00,0.7321666666666666
2022-07-08 14:00:00,0.73225
2022-07-08 15:00:00,0.7114166666666666
2022-07-08 16:00:00,0.71575
2022-07-08 17:00:00,0.717
2022-07-08 18:00:00,0.7151666666666666
2022-07-08 19:00:00,0.70375
2022-07-08 20:00:00,0.7003333333333334
2022-07-08 21:00:00,0.7124999999999999
2022-07-08 22:00:00,0.7195833333333334
2022-07-08 23:00:00,0.7344166666666667
2022-07-09 00:00:00,0.72125
2022-07-09 01:00:00,0.7239999999999999
2022-07-09 02:00:00,0.7298333333333332
2022-07-09 03:00:00,0.7249166666666667
2022-07-09 04:00:00,0.7378333333333332
2022-07-09 05:00:00,0.7506666666666666
2022-07-09 06:00:00,0.75325
2022-07-09 07:00:00,0.7418333333333332
2022-07-09 08:00:00,0.7366666666666667
2022-07-09 09:00:00,0.7366666666666667
2022-07-09 10:00:00,0.7539166666666667
2022-07-09 11:00:00,0.7447499999999999
2022-07-09 12:00:00,0.7536666666666667
2022-07-09 13:00:00,0.7500833333333333
2022-07-09 14:00:00,0.7480833333333333
2022-07-09 15:00:00,0.7531666666666667
2022-07-09 16:00:00,0.7505833333333333
2022-07-09 17:00:00,0.7535833333333333
2022-07-09 18:00:00,0.7527499999999999
2022-07-09 19:00:00,0.7354166666666666
2022-07-09 20:00:00,0.7093333333333334
2022-07-09 21:00:00,0.6973333333333332
2022-07-09 22:00:00,0.7176666666666667
2022-07-09 23:00:00,0.7305833333333333
2022-07-10 00:00:00,0.727
2022-07-10 01:00:00,0.7274166666666666
2022-07-10 02:00:00,0.7381666666666667
2022-07-10 03:00:00,0.7279166666666667
2022-07-10 04:00:00,0.7371666666666666
2022-07-10 05:00:00,0.7533333333333333
2022-07-10 06:00:00,0.7489166666666667
2022-07-10 07:00:00,0.7670833333333333
2022-07-10 08:00:00,0.7606666666666667
2022-07-10 09:00:00,0.7520000000000001
2022-07-10 10:00:00,0.7580833333333333
2022-07-10 11:00:00,0.7594166666666666
2022-07-10 12:00:00,0.7607499999999999
2022-07-10 13:00:00,0.7559999999999999
2022-07-10 14:00:00,0.75025
2022-07-10 15:00:00,0.7358333333333333
2022-07-10 16:00:00,0.74675
2022-07-10 17:00:00,0.74925
2022-07-10 18:00:00,0.7460833333333333
2022-07-10 19:00:00,0.7432500000000001
2022-07-10 20:00:00,0.7432500000000001
2022-07-10 21:00:00,0.7225833333333332
2022-07-10 22:00:00,0.7301666666666667
2022-07-10 23:00:00,0.7389166666666666
2022-07-11 00:00:00,0.7441666666666666
2022-07-11 01:00:00,0.7386666666666667
2022-07-11 02:00:00,0.7269166666666665
2022-07-11 03:00:00,0.7364166666666666
2022-07-11 04:00:00,0.7447499999999999
2022-07-11 05:00:00,0.7444999999999999
2022-07-11 06:00:00,0.7479166666666667
2022-07-11 07:00:00,0.7541666666666668
2022-07-11 08:00:00,0.7525
2022-07-11 09:00:00,0.7521666666666667
2022-07-11 10:00:00,0.7520000000000001
2022-07-11 11:00:00,0.7524166666666666
2022-07-11 12:00:00,0.7380833333333333
2022-07-11 13:00:00,0.73375
2022-07-11 14:00:00,0.7344166666666667
2022-07-11 15:00:00,0.7326666666666667
2022-07-11 16:00:00,0.7403333333333334
2022-07-11 17:00:00,0.7248333333333333
2022-07-11 18:00:00,0.6795833333333334
2022-07-11 19:00:00,0.7116666666666666
2022-07-11 20:00:00,0.7194166666666666
2022-07-11 21:00:00,0.7174166666666667
2022-07-11 22:00:00,0.7154166666666666
2022-07-11 23:00:00,0.7001666666666666
2022-07-12 00:00:00,0.6906666666666667
2022-07-12 01:00:00,0.7070833333333333
2022-07-12 02:00:00,0.7066666666666667
2022-07-12 03:00:00,0.7104166666666667
2022-07-12 04:00:00,0.7272500000000001
2022-07-12 05:00:00,0.7301666666666667
2022-07-12 06:00:00,0.7375833333333333
2022-07-12 07:00:00,0.7479166666666667
2022-07-12 08:00:00,0.74225
2022-07-12 09:00:00,0.7476666666666666
2022-07-12 10:00:00,0.747
2022-07-12 11:00:00,0.7434166666666666
2022-07-12 12:00:00,0.7348333333333333
2022-07-12 13:00:00,0.7230833333333333
2022-07-12 14:00:00,0.7301666666666667
2022-07-12 15:00:00,0.7294999999999999
2022-07-12 16:00:00,0.7308333333333333
2022-07-12 17:00:00,0.70175
2022-07-12 18:00:00,0.6899166666666666
2022-07-12 19:00:00,0.73225
2022-07-12 20:00:00,0.7199166666666666
2022-07-12 21:00:00,0.7360000000000001
2022-07-12 22:00:00,0.729
2022-07-12 23:00:00,0.6996666666666665
2022-07-13 00:00:00,0.7068333333333333
2022-07-13 01:00:00,0.6970833333333334
2022-07-13 02:00:00,0.7104166666666667
2022-07-13 03:00:00,0.7162499999999999
2022-07-13 04:00:00,0.7173333333333334
2022-07-13 05:00:00,0.7288333333333333
2022-07-13 06:00:00,0.7304166666666667
2022-07-13 07:00:00,0.7559166666666667
2022-07-13 08:00:00,0.7479166666666667
2022-07-13 09:00:00,0.7335833333333333
2022-07-13 10:00:00,0.7386666666666667
2022-07-13 11:00:00,0.7394166666666666
2022-07-13 12:00:00,0.7272500000000001
2022-07-13 13:00:00,0.7287499999999999
2022-07-13 14:00:00,0.7315833333333334
2022-07-13 15:00:00,0.7233333333333333
2022-07-13 16:00:00,0.7358333333333333
2022-07-13 17:00:00,0.7273333333333333
2022-07-13 18:00:00,0.7099166666666666
2022-07-13 19:00:00,0.7141666666666667
2022-07-13 20:00:00,0.7171666666666666
2022-07-13 21:00:00,0.7306666666666667
2022-07-13 22:00:00,0.7102499999999999
2022-07-13 23:00:00,0.7245833333333334
2022-07-14 00:00:00,0.71525
2022-07-14 01:00:00,0.7076666666666666
2022-07-14 02:00:00,0.7100833333333333
2022-07-14 03:00:00,0.7005833333333333
2022-07-14 04:00:00,0.7249166666666667
2022-07-14 05:00:00,0.7250833333333334
2022-07-14 06:00:00,0.7359166666666667
2022-07-14 07:00:00,0.7250833333333334
2022-07-14 08:00:00,0.7441666666666666
2022-07-14 09:00:00,0.7341666666666667
2022-07-14 10:00:00,0.7388333333333333
2022-07-14 11:00:00,0.7378333333333332
2022-07-14 12:00:00,0.742
2022-07-14 13:00:00,0.7326666666666667
2022-07-14 14:00:00,0.7330833333333334
2022-07-14 15:00:00,0.7020833333333334
2022-07-14 16:00:00,0.7336666666666667
2022-07-14 17:00:00,0.7350833333333333
2022-07-14 18:00:00,0.7001666666666666
2022-07-14 19:00:00,0.6890833333333334
2022-07-14 20:00:00,0.6807500000000001
2022-07-14 21:00:00,0.70325
2022-07-14 22:00:00,0.6966666666666667
2022-07-14 23:00:00,0.70275
2022-07-15 00:00:00,0.698
2022-07-15 01:00:00,0.7200000000000001
2022-07-15 02:00:00,0.7305833333333333
2022-07-15 03:00:00,0.7239999999999999
2022-07-15 04:00:00,0.7425
2022-07-15 05:00:00,0.7364166666666666
2022-07-15 06:00:00,0.7134166666666667
2022-07-15 07:00:00,0.7040833333333333
2022-07-15 08:00:00,0.73975
2022-07-15 09:00:00,0.7428333333333333
2022-07-15 10:00:00,0.739
2022-07-15 11:00:00,0.738
2022-07-15 12:00:00,0.747
2022-07-15 13:00:00,0.7535
2022-07-15 14:00:00,0.74225
2022-07-15 15:00:00,0.7468333333333333
2022-07-15 16:00:00,0.73725
2022-07-15 17:00:00,0.7192500000000001
2022-07-15 18:00:00,0.6905833333333334
2022-07-15 19:00:00,0.6767500000000001
2022-07-15 20:00:00,0.7128333333333333
2022-07-15 21:00:00,0.7315833333333334
2022-07-15 22:00:00,0.7204166666666666
2022-07-15 23:00:00,0.7161666666666666
2022-07-16 00:00:00,0.7015833333333332
2022-07-16 01:00:00,0.6960000000000001
2022-07-16 02:00:00,0.71375
2022-07-16 03:00:00,0.7146666666666667
2022-07-16 04:00:00,0.7364166666666666
2022-07-16 05:00:00,0.7555000000000001
2022-07-16 06:00:00,0.7535833333333333
2022-07-16 07:00:00,0.7385833333333333
2022-07-16 08:00:00,0.7503333333333333
2022-07-16 09:00:00,0.7545000000000001
2022-07-16 10:00:00,0.7559166666666667
2022-07-16 11:00:00,0.7549166666666666
2022-07-16 12:00:00,0.75575
2022-07-16 13:00:00,0.7564166666666666
2022-07-16 14:00:00,0.7538333333333332
2022-07-16 15:00:00,0.7255833333333334
2022-07-16 16:00:00,0.73175
2022-07-16 17:00:00,0.72025
2022-07-16 18:00:00,0.7014166666666667
2022-07-16 19:00:00,0.6714166666666667
2022-07-16 20:00:00,0.6737500000000001
2022-07-16 21:00:00,0.6725833333333333
2022-07-16 22:00:00,0.69625
2022-07-16 23:00:00,0.7146666666666667
2022-07-17 00:00:00,0.7124166666666666
2022-07-17 01:00:00,0.715
2022-07-17 02:00:00,0.7200833333333333
2022-07-17 03:00:00,0.7178333333333332
2022-07-17 04:00:00,0.7401666666666666
2022-07-17 05:00:00,0.7480833333333333
2022-07-17 06:00:00,0.7134999999999999
2022-07-17 07:00:00,0.7099166666666666
2022-07-17 08:00:00,0.7501666666666668
2022-07-17 09:00:00,0.7535833333333333
2022-07-17 10:00:00,0.7552500000000001
2022-07-17 11:00:00,0.7578333333333332
2022-07-17 12:00:00,0.753
2022-07-17 13:00:00,0.7434166666666666
2022-07-17 14:00:00,0.74025
2022-07-17 15:00:00,0.7294166666666667
2022-07-17 16:00:00,0.725
2022-07-17 17:00:00,0.7179166666666666
2022-07-17 18:00:00,0.7058333333333334
2022-07-17 19:00:00,0.69625
2022-07-17 20:00:00,0.73225
2022-07-17 21:00:00,0.7338333333333332
2022-07-17 22:00:00,0.7289166666666667
2022-07-17 23:00:00,0.7214166666666667
2022-07-18 00:00:00,0.719
2022-07-18 01:00:00,0.7134999999999999
2022-07-18 02:00:00,0.7204999999999999
2022-07-18 03:00:00,0.70775
2022-07-18 04:00:00,0.7370833333333334
2022-07-18 05:00:00,0.7279166666666667
2022-07-18 06:00:00,0.7146666666666667
2022-07-18 07:00:00,0.7418333333333332
2022-07-18 08:00:00,0.7346666666666666
2022-07-18 09:00:00,0.7330833333333334
2022-07-18 10:00:00,0.7275833333333334
2022-07-18 11:00:00,0.7243333333333334
2022-07-18 12:00:00,0.71525
2022-07-18 13:00:00,0.7224166666666667
2022-07-18 14:00:00,0.7285833333333334
2022-07-18 15:00:00,0.7305833333333333
2022-07-18 16:00:00,0.7351666666666666
2022-07-18 17:00:00,0.7363333333333334
2022-07-18 18:00:00,0.7085833333333333
2022-07-18 19:00:00,0.6818333333333334
2022-07-18 20:00:00,0.7150833333333333
2022-07-18 21:00:00,0.7193333333333333
2022-07-18 22:00:00,0.7176666666666667
2022-07-18 23:00:00,0.7201666666666666
2022-07-19 00:00:00,0.7045833333333333
2022-07-19 01:00:00,0.6973333333333334
2022-07-19 02:00:00,0.6866666666666666
2022-07-19 03:00:00,0.6791666666666667
2022-07-19 04:00:00,0.6815000000000001
2022-07-19 05:00:00,0.7206666666666667
2022-07-19 06:00:00,0.69475
2022-07-19 07:00:00,0.7393333333333333
2022-07-19 08:00:00,0.7344166666666667
2022-07-19 09:00:00,0.7370833333333334
2022-07-19 10:00:00,0.73575
2022-07-19 11:00:00,0.7236666666666666
2022-07-19 12:00:00,0.6967500000000001
2022-07-19 13:00:00,0.6934166666666667
2022-07-19 14:00:00,0.7055833333333332
2022-07-19 15:00:00,0.7047499999999999
2022-07-19 16:00:00,0.7119166666666666
